model_label,capacity_regime,geometry,budget,folds,storage_floats_mean,condition_number_median,condition_number_mean,anomaly_relative_frobenius_p_mean,anomaly_relative_frobenius_p_median,anomaly_relative_frobenius_p_std,anomaly_relative_frobenius_p_iqr,anomaly_relative_frobenius_so_mean,anomaly_relative_frobenius_so_median,anomaly_relative_frobenius_so_std,anomaly_relative_frobenius_so_iqr,anomaly_ssim_p_mean,anomaly_ssim_p_median,anomaly_ssim_p_std,anomaly_ssim_p_iqr,anomaly_ssim_so_mean,anomaly_ssim_so_median,anomaly_ssim_so_std,anomaly_ssim_so_iqr,relative_frobenius_p_mean,relative_frobenius_p_median,relative_frobenius_p_std,relative_frobenius_p_iqr,relative_frobenius_so_mean,relative_frobenius_so_median,relative_frobenius_so_std,relative_frobenius_so_iqr,ssim_p_mean,ssim_p_median,ssim_p_std,ssim_p_iqr,ssim_so_mean,ssim_so_median,ssim_so_std,ssim_so_iqr,rmse_p_mean,rmse_p_median,rmse_p_std,rmse_p_iqr,rmse_so_mean,rmse_so_median,rmse_so_std,rmse_so_iqr,train_range_nrmse_p_mean,train_range_nrmse_p_median,train_range_nrmse_p_std,train_range_nrmse_p_iqr,train_range_nrmse_so_mean,train_range_nrmse_so_median,train_range_nrmse_so_std,train_range_nrmse_so_iqr
4D optimized,equal_per_property,wells,20,10,259184.0,23139349833.36058,64623621947.45724,0.07049474675056944,0.0630330868452041,0.030323873209718355,0.02489608825293811,0.7139651019980828,0.7287723714418464,0.19762138419300615,0.21961711806467266,0.9914012567159416,0.9923092825045334,0.005095671738229959,0.004927894553178214,0.9029360991203937,0.902155148656673,0.026782884914075003,0.039633124959849275,0.00047016687056908996,0.00043008849825885,0.00014779345633140963,0.00019865749039787496,0.0023346687718415597,0.00228730863802985,0.00045492165613192684,0.0006323403147825003,0.9996238446122744,0.999715827759085,0.00019630803219693364,0.0002596375487835534,0.9999243529793889,0.9999236990568527,2.2766305471470413e-05,4.127975098811021e-05,0.07502796100084227,0.06852930209992825,0.02332694122805672,0.0318129762677865,0.00062804305694933,0.0006152644679919,0.00012262457402809705,0.00017070771318984993,0.0018152078212703502,0.00167047718186725,0.0005630222214198368,0.0007683786547481746,0.00096030899362167,0.00094076989711255,0.0001874990575490198,0.00026102056291025014
4D optimized,equal_per_property,wells,30,10,256286.4,127852283745.03885,254590251961.44766,0.03979663240850491,0.03158973057549705,0.025351284243583527,0.018768652722583653,0.5662565580554582,0.6167235166075595,0.1572910970880469,0.1974903063686949,0.997108112370323,0.9983570927021927,0.003076762689754401,0.0015564780751483598,0.9167658988994093,0.9116075819122231,0.022423267956667173,0.027010089904266676,0.00025085703341122,0.00025553378218045003,8.956918396074102e-05,0.000107493631227775,0.0018545018034981698,0.0018976496269631502,0.0003859996601330927,0.0004613744284382251,0.9998339739170212,0.9999398338288201,0.00033507470560833417,4.274168574247561e-05,0.9999438555086224,0.9999439097170961,2.2401141238413195e-05,2.3827858553704395e-05,0.04003798975870049,0.04062858565408705,0.014236078398308927,0.016692121238340824,0.0004988825238511001,0.0005103438518885999,0.00010410234571908525,0.00012480118082955002,0.0009687939721552498,0.0009900847811744,0.00034405114846583896,0.000403164578044925,0.00076281613038127,0.0007803410695896,0.00015917765150807295,0.00019082719733787507
4D optimized,equal_total,full,9900,10,136304.0,1.0,1.0,0.03921077634700544,0.0305838079118673,0.020446771305018045,0.022134622711094773,0.3406877238091044,0.33125557402128514,0.08228570180787885,0.08906916339113896,0.9952896076491511,0.9958663222931872,0.002486199940575334,0.002897771340429234,0.9510263799196649,0.9538764209883233,0.01721627992878987,0.02310008086496984,0.00025161736520135,0.00024249500011950002,6.803335352555452e-05,4.9980443191525016e-05,0.0011227916718127302,0.0011147812040396,0.0002009365245140437,0.0002709016942295501,0.9996996836154622,0.9997792267389218,0.0002449017638658547,0.00016271269893064488,0.9999654031779762,0.9999697785061006,1.5210658498941166e-05,1.3052823277903691e-05,0.04016206704774725,0.038901559314592896,0.01073499804312521,0.008038818838224604,0.00030202382351352994,0.00029975905104105,5.4133871067940446e-05,7.279457901330003e-05,0.0009716242637236499,0.00093958916519295,0.00025886207646386947,0.00019018652737855008,0.0004618094106746,0.0004583464612005,8.277337464504573e-05,0.00011130652292042504
4D optimized,equal_total,grid,30,10,141673.6,2.426381988540456e+18,3.146647944127573e+18,0.350004218280516,0.3235795083440503,0.1615157209119858,0.16681716737514427,0.46535306953698113,0.4562010638901614,0.1351872499583897,0.10465506613095432,0.7695851291134317,0.842938066944485,0.2536620271974715,0.16370576145858506,0.9324474797727156,0.9281681151926389,0.018566544537203546,0.025085045965658526,0.0023315083756927702,0.00228150586545215,0.000868105026197873,0.0015057774088204248,0.00152965628392051,0.0014518004548624,0.00033124853211762933,0.0003516292293425749,0.999071214284746,0.9992551624298073,0.00038204586753995135,0.0006369080352374157,0.9999491904967328,0.9999488054688634,1.993045359119035e-05,3.226835222713831e-05,0.37170989762744977,0.3658010412211665,0.13662423270915908,0.23509092718378538,0.00041146386333476006,0.00039041155011465,8.917334378172464e-05,9.503495029685003e-05,0.00900002812460832,0.00883519069681045,0.00332703291387892,0.005757294757751776,0.0006291486612876799,0.00059695862989075,0.0001363504668626826,0.00014531315404045
4D optimized,equal_total,grid,100,10,138988.8,16461.780837632316,12656.436227053027,0.1521452720223261,0.14395193822356844,0.06509718391380521,0.07747135073801689,0.41782803213132425,0.4108361302256959,0.10109400404493847,0.12559181055935098,0.9371667387920667,0.9534461969685801,0.052778350927259285,0.07307092397950454,0.9366770232079643,0.9392488603054923,0.018069538575401688,0.0278254202539725,0.00101431773925308,0.00094607883552915,0.00034344018186066816,0.00023146801228249997,0.0013779138831634002,0.0012894498161311,0.0002567371263712916,0.0002751859583256251,0.9993599721363454,0.9997777087062868,0.0009484309629309369,0.00025403716069172244,0.9999556318899087,0.999955459564143,2.0305129156791032e-05,2.3016996439695347e-05,0.16189972796929802,0.1502645327087161,0.054471851283739145,0.03789074156911196,0.00037065249547168003,0.00034629775683005,6.918280670626214e-05,7.367265584894996e-05,0.00391693843868168,0.00366221321652775,0.0013148030931074816,0.000915174889303475,0.0005667460550216601,0.00052950645130965,0.00010578394386961662,0.00011264914596697509
4D optimized,equal_total,grid,300,10,155097.6,511.619261574089,3633.9339663169535,0.09628690920460478,0.08467743374976519,0.03860805793011349,0.04473584236344405,0.34777333899335805,0.3394674639868943,0.0884813955892898,0.10773923455259121,0.967191750220778,0.9697844347778344,0.021348182618367625,0.025261373711303214,0.9480029373765294,0.947597793980255,0.0177200991789424,0.022666829929797405,0.00064088990312502,0.00063476306767395,0.0001854397120353109,0.000150019199116425,0.0011440471747808899,0.0011344083557693,0.0002120123677793509,0.0002526532537791,0.9993468550118548,0.999489580294574,0.00046923194698710225,0.0007851235216902452,0.9999616980466779,0.999964928626399,1.8515577359008348e-05,1.3824701265652273e-05,0.10229357063438108,0.10127298384120975,0.029230627082651672,0.024109540786463643,0.00030773778223563004,0.0003051366165186,5.709613231271415e-05,6.796853690124998e-05,0.00247469231816122,0.0024460458660397503,0.0007048260303910553,0.0005723263055597747,0.00047054633705142997,0.00046656902561665,8.730281905714769e-05,0.00010392726509337501
4D optimized,equal_total,wells,5,10,180450.0,3114336.45497077,5176236.112548551,0.42061388300565916,0.3202444247649794,0.28702403427644235,0.22039523337226335,0.9496568968574477,0.9731134771874212,0.17360270380081622,0.20317450581045637,0.9217829332405667,0.9179271213018367,0.03887768741980247,0.04936926401972397,0.8660358073982541,0.8625185840939186,0.01961108952237456,0.020412639448409542,0.0025728079163399504,0.0025793388020222997,0.0009030255093556859,0.0009476827690691003,0.0032012108958872202,0.00302812337470115,0.0007938581169975617,0.0008326474159491,0.9973321898717536,0.9980202465592395,0.001178761024247484,0.00189299724694314,0.9998814573756283,0.9998789793866693,3.8888799366666526e-05,4.895782300051721e-05,0.4106303857133472,0.40907027161639964,0.14355262009370506,0.1467157175463974,0.0008611322155584201,0.0008149999970616,0.00021373136829941765,0.00022455470493787507,0.00993562559143965,0.0099686281293422,0.0034682339072474927,0.0035436259283818,0.00131671388155287,0.0012461754306806998,0.0003268058661359152,0.00034335528484199986
4D optimized,equal_total,wells,10,10,169710.0,2778937344.789118,3537057648.3816743,0.27148724118488105,0.21843480716582198,0.1708790979604266,0.17160737009688085,0.9691185806706517,0.9365937083373561,0.1580710127610448,0.09078582874778052,0.952560618525958,0.9648939312601075,0.03383967335295193,0.04102329736954802,0.8643720507946403,0.8621354211717336,0.024060823200707817,0.03426660111982627,0.00164056532348472,0.0016072747034036501,0.0004303664209149708,0.0005714599319569752,0.0032963521345464,0.0029442976083208,0.0008814291320149373,0.00084741931127465,0.9981744484920988,0.9983616493075895,0.0006814978551807462,0.0005926904014931234,0.9998883244471395,0.9999046119352385,4.6977269483090954e-05,5.764932020180247e-05,0.26209652892288243,0.25755362947430643,0.06931623119888138,0.09278029647441607,0.0008866109766783399,0.0007923923850029001,0.0002367678519551213,0.000228288868855725,0.006341806354198501,0.0062206915088723,0.0016755309589021794,0.002269396784779075,0.0013556721714011398,0.0012116072701955,0.00036202979257091866,0.0003490650067382501
4D optimized,equal_total,wells,15,10,160880.8,22064742005.116806,63510217015.40226,0.20711512782605013,0.2138397373494842,0.09167193193089498,0.1285529215096509,0.8902681155759838,0.9074286585125708,0.07770959476152238,0.0855480079304457,0.9677987266801107,0.9733053864121382,0.015612837009988353,0.02380488382514867,0.868462941828741,0.8747783335534534,0.023002443300956577,0.02532845227612246,0.0013501706974242901,0.00135233580873655,0.0004810440616761347,0.0006376674394003001,0.00307579358098024,0.0027743386351814503,0.0009733425530296666,0.0006695759122795002,0.9979652392191504,0.9984378670859485,0.0013454894926748452,0.0008415768375102939,0.9998999903644314,0.9999044509561505,4.612704316269659e-05,3.817728818689137e-05,0.21573484971189724,0.21474267750188014,0.07736062066791376,0.10129752268683798,0.0008272655230897399,0.00074632654973315,0.00026142497695950614,0.00018125461402185002,0.00522046032900736,0.0052357646409799,0.0018708137189803959,0.002446639623557325,0.00126493002851604,0.0011411703225710501,0.0003997317600340669,0.0002771472975531999
4D optimized,equal_total,wells,20,10,157421.6,1688149.3516149805,1738370.7706081986,0.14469456564535824,0.10326391857554065,0.08032322118005551,0.11038448140243835,0.7340897158047033,0.7587204668900126,0.19517163419715655,0.20747495267150073,0.963535418370227,0.9743753055903531,0.030458082016796225,0.031284003278318595,0.9003414561077678,0.9040078339434561,0.02620420179586178,0.0399764742953973,0.0009426198150361099,0.0008548022415516,0.0004067714954282875,0.0002771330317657501,0.00240765820647579,0.00247743085148025,0.00045400530611281896,0.00074840701321645,0.9983837716792522,0.9989680011746024,0.0014760459950522544,0.0008853368646439819,0.9999206697646088,0.9999217559942113,2.872359995576635e-05,5.163715048484008e-05,0.15062660878041642,0.13663963288989978,0.06547101436787214,0.045264770883503,0.0006476503178378699,0.0006659991955834,0.0001222432441617261,0.000201508656059375,0.0036432214864886405,0.0033002563614753,0.0015787816402959914,0.0010547476735753001,0.00099028946830922,0.001018345812738,0.00018691598526413702,0.000308116732706825
4D optimized,equal_total,wells,30,10,153962.4,138749.907910917,131640.16166351573,0.12101722088196468,0.0769361063263097,0.09163868827768774,0.062473336747353975,0.721956056637388,0.6641876600282789,0.27402870721965716,0.31873568836801736,0.9645206660862083,0.977960744454382,0.03525443342262484,0.015679768890659807,0.8939039544521383,0.898762499708437,0.0424937291134405,0.06943639843101823,0.0007544659022585998,0.0006444728551012,0.000340766172346815,0.0002645050792177751,0.0024866206118833696,0.0020993275377149,0.0012397115115047683,0.001485964800283025,0.9987890396628547,0.9997910456117594,0.002457371751050471,0.00017593215031441733,0.9999059111914799,0.9999381402841587,7.204385076425658e-05,0.00012028204505354356,0.12051935723695213,0.10270754310788441,0.05468841056856957,0.04089995288014679,0.0006687744385965599,0.0005649875157646,0.0003330795233745575,0.00039982256509922494,0.0029155747261282398,0.0024944328967253498,0.0013199369296169724,0.0009926651556252252,0.00102258929699523,0.0008638939427309,0.0005092951165505911,0.0006113485387176001
4D-A,equal_per_property,full,9900,10,494895.2,1.0,1.0,0.05805269706516651,0.04712629115464735,0.03172135758386498,0.03597312617125108,0.2388072301354351,0.24467972347256506,0.03740725867506178,0.06060920305704884,0.9891684006285596,0.9915713781349056,0.005457914054652617,0.006920803439717016,0.9702226903412171,0.9744313294594148,0.014211347925799069,0.01022124849141648,0.00036004071341533,0.00037690126612365,5.976886034946862e-05,7.1575296868775e-05,0.0008128824335553401,0.00077564586925255,0.00022035831885168538,0.00016523709815127502,0.9992745921278512,0.999276786804439,0.00019650456358205184,0.00026196768386399505,0.9999717201274123,0.9999788069876173,2.5816279990353068e-05,9.519665324142501e-06,0.05750031536166199,0.060071861885209896,0.00953605399421482,0.011564877919881741,0.00021864831747363,0.0002084555207229,5.9240953249331353e-05,4.4552721715224994e-05,0.0013913426445153001,0.0014636040003911,0.0002310705199810434,0.00027932573439659993,0.00033432412537145,0.00031873883343714997,9.05823566817464e-05,6.812332192852497e-05
4D-A,equal_per_property,grid,30,10,494895.2,107.00879203252363,3122.8877226984664,0.7543085492242214,0.6751394764655148,0.3734476172083823,0.6737709678174948,0.5207593616193574,0.525769606633548,0.09411882645280369,0.12767890037885077,0.47581014306848457,0.5279191426569716,0.39822005658533094,0.5689603450436429,0.9181464883911113,0.9235808799352597,0.03377135884192948,0.030465628041466908,0.00504310448334072,0.00449721639644725,0.002350854872122196,0.0012120726024014246,0.0017800260454676,0.0016540822495610002,0.0005547151933903314,0.00046006645304037504,0.997907449408336,0.9984923992773203,0.001048567290255287,0.0011427458484017938,0.9999242362762356,0.9999361578151922,3.5096409854251216e-05,4.312489823343757e-05,0.806441497315898,0.717345408858644,0.37966321981623413,0.2009108101984275,0.0004787639972306799,0.00044509306035525,0.00014902318998709783,0.00012485497655032496,0.01950583721607155,0.0173260400287261,0.009157975990258476,0.004782954650119874,0.0007320539050238901,0.0006805693720012,0.00022786385108361024,0.000190909453664075
4D-A,equal_per_property,grid,100,10,494895.2,979.5526968238883,46396.281854162844,0.3251928556338255,0.2563396320707713,0.20465341176098448,0.18672132853899448,0.32273686581916444,0.3552933839924419,0.059069231476709005,0.10524203791151543,0.793343092637573,0.9027800196989886,0.3039783523718159,0.0942431007679998,0.949642378785297,0.9491418660050501,0.018870535861219864,0.013465190391779402,0.00204012470032166,0.0020396797568288,0.0008514361676356614,0.0014232475736335251,0.0010832774808895002,0.00107833526208255,0.00022701309288554415,0.00023653231944835017,0.998840216774353,0.9988704906473522,0.0005031719314197747,0.00047543910938485645,0.9999520272574873,0.9999594744664122,2.7723345710008616e-05,1.9079406087030293e-05,0.32608711697083603,0.32528338170013293,0.13673071824746583,0.23006317712981506,0.0002913821506899901,0.00029010207849725,6.105051290506554e-05,6.403959669500005e-05,0.00788326313037455,0.0078565678715126,0.003293340537357179,0.005556716272823925,0.00044553776495456006,0.00044358047106275,9.334926317428072e-05,9.791972058862503e-05
4D-A,equal_per_property,grid,300,10,494895.2,897.3508911768367,17840.856278044914,0.18373624663852733,0.1395252630000022,0.13420959748798394,0.13955661719463613,0.2628240385774725,0.27257239776413567,0.037467197662710366,0.05813836479124368,0.8837970487250223,0.9738054765654591,0.2101876946492775,0.08502370493153788,0.9612856312009497,0.9662777838548291,0.020873332515036022,0.007988924855419244,0.00110093852862916,0.0011106589875582002,0.0004613693505218523,0.00026258649212035,0.0008984237906746798,0.0008671567422937,0.00025524404948904525,0.00012117286724975011,0.9991536420981678,0.9991470827395263,0.0002028051856988655,0.00015376350939222405,0.9999658546754562,0.9999742262395761,2.9547815963448627e-05,1.1163972865269045e-05,0.17587612984784534,0.17748299597324685,0.07384823122965986,0.04157123742186569,0.000241651572178,0.0002330368526382,6.859862887810567e-05,3.270726563767498e-05,0.004256014842337391,0.0043001828736665,0.0017855068275936705,0.00101755032296435,0.00036949724309123,0.00035632490950665,0.00010489070698711384,5.001103188880001e-05
4D-A,equal_per_property,wells,5,10,494895.2,43563.83372921654,109648.13339370624,0.3824999306069785,0.3116453768167894,0.2456852640324504,0.28081214910664165,0.9074472409781738,0.8896333205303035,0.2299823393624829,0.15769189272394146,0.9093979931392522,0.943918268635459,0.09565835363307204,0.05506869016861182,0.8667488366843775,0.8733939903445381,0.039735114268040335,0.024394272407246342,0.0024144536228066405,0.0022941781825928003,0.001080113634607748,0.0007284108418055503,0.0031860395858985097,0.0027790262079184502,0.001700988478423445,0.0005078799717255248,0.9976771304577834,0.9978793618258159,0.0007624383626452175,0.0012068012972419329,0.9998637240680622,0.9998973917543086,0.00012012861882823566,3.9456177240326795e-05,0.385221274110117,0.36561000060492377,0.17152548231372802,0.11487276423328596,0.0008569679711492901,0.00074780942036595,0.0004571300741693959,0.00013765503514667505,0.0093199262871612,0.008908968643246098,0.004141395269524436,0.002774521293003149,0.0013103465452476998,0.0011434377053393,0.0006989745633239795,0.00021048137831625006
4D-A,equal_per_property,wells,10,10,494895.2,2138919.980074395,115454060.73016353,0.25806771734153333,0.24797432444633838,0.11942517632690315,0.07255987856295726,0.910957221818129,0.9366635033482812,0.16065325739429862,0.1496696104361459,0.9486377171853174,0.9524258896424427,0.025690405542697282,0.04443838194134597,0.8682135185300897,0.8731260604669933,0.03201377425653868,0.02205320873414729,0.00164809400200512,0.00160000478340705,0.0004230223045953442,0.0005411558750679499,0.00308926454489333,0.00283333064933505,0.0008846464143372392,0.00048748638160780013,0.9980104894610171,0.9981832718468184,0.0005548663800107363,0.0007214890177607014,0.9998640673884995,0.9998919098315977,6.467116545882216e-05,3.492364846324758e-05,0.26338360045389264,0.2549823161088976,0.06839228146043301,0.08804537439487817,0.0008309674451600201,0.0007623950068797001,0.00023787963724897798,0.0001299507350488499,0.006372444358839451,0.00621329166573395,0.0016510646280697592,0.002126563796783951,0.0012705904510276003,0.0011657397907639498,0.00036372976744502824,0.00019870112122774997
4D-A,equal_per_property,wells,15,10,494895.2,5749886.90574177,377601462.38706213,0.16674195516841925,0.15494920661533745,0.07206484560225168,0.10124604282589036,0.9098225645454683,0.9293544275445784,0.2313080327294193,0.2951683709337459,0.9678996891958731,0.9748397226189291,0.018202820533199476,0.0269238703784086,0.8764377869037837,0.8780741544566444,0.02636549949390541,0.02220083832842079,0.00108096120094481,0.0011344936214483501,0.00023379928737854235,0.0003826015128823,0.00301763424559122,0.00288371191656025,0.0006788794553265076,0.0011328762046099745,0.9985207031135515,0.9985432028385592,0.0003622416378684078,0.00020633333021147227,0.9998788585886196,0.9998879537537474,4.609652416794361e-05,4.9987358014202954e-05,0.1725495100142877,0.18231223387445633,0.036922411414573746,0.06160178758292559,0.00081171537889925,0.0007758024025767,0.00018266316882692906,0.00030520905802055003,0.004176297276318589,0.0044033880997385,0.0009005162339284132,0.00148786766364205,0.00124115308654844,0.00118624036397525,0.0002793010477338835,0.00046667979226717527
4D-A,equal_per_property,wells,20,10,494895.2,9085317.107829066,982112559.5549024,0.10866572752487169,0.1100303776359193,0.04815786005135669,0.07618010435226183,0.910937574030787,0.9364703204633622,0.2682348743119233,0.370985294833452,0.9783123342362865,0.9781840179218726,0.01080779286258768,0.017198468688935487,0.887249216191535,0.8790652446495102,0.021997863269035214,0.029352511892694055,0.0006894049596334001,0.0006379631578336,0.00016560693536989086,0.00024313514977067504,0.0029656956488603404,0.00285267472395205,0.0006229980711648254,0.000602855828711525,0.9990124883523774,0.9989406633728048,0.00028293436396859575,0.00035511792288800414,0.9998576015571041,0.9998810484284324,7.029275866127562e-05,8.537565400446034e-05,0.11014520107810737,0.10218974836959085,0.026695774176811782,0.038964209936776545,0.0007977736117296399,0.0007671726417748,0.00016780608310381894,0.000162218097918725,0.00266390570619466,0.0024681894316618,0.0006409505662457609,0.000941102365353475,0.00121983543284329,0.0011730450315546501,0.0002565838265480831,0.000248039519959325
4D-A,equal_per_property,wells,30,10,494895.2,54129498.11778304,3343957661.4006534,0.0934829241056893,0.08344771316181675,0.06827040279597227,0.05482993027658588,0.8486385448803802,0.8188094550399698,0.27714080118200546,0.3188611146533952,0.9840984787273627,0.9870163832032668,0.01170309657198868,0.014276393872547977,0.8923683914624136,0.8903172672520538,0.017951416797974993,0.024210724411734663,0.0005686466775014,0.0005302084033631501,0.00028051205502167,0.00029784491317817497,0.0027410042183725197,0.0028359455302179497,0.0005455441275899222,0.0005988886880833248,0.9994939830637211,0.9995797258796402,0.00027292363824868134,0.0004564120766994417,0.9998636182401398,0.9998648213513688,5.598399709897498e-05,6.605332217313187e-05,0.09080976155153349,0.08448780111607515,0.04478792036154843,0.04804649378210303,0.0007373408218339301,0.00076327054829715,0.00014708476644851342,0.00016151308475710006,0.0021956098611873196,0.0020406334326517,0.001079675409981276,0.0011604681804358002,0.00112743069879781,0.0011670785370300001,0.00022489990532074527,0.00024696151985704995
4D-A,equal_total,full,9900,10,259188.0,1.0,1.0,0.0871518538448394,0.0788586625618852,0.04927854884516984,0.06010332681470653,0.3163603917406751,0.29966358361177947,0.0616251810042728,0.07179197076412014,0.9812458554527023,0.9850925194173288,0.010457627158992911,0.016226179180759415,0.9526404614835625,0.9601142590199909,0.02064547486084728,0.024465976367079922,0.0005276091902033299,0.00057693273722415,0.0001277998323603087,0.000136169276287775,0.00106998255245873,0.00098242239212435,0.0002855062433591972,0.0003713332691491001,0.99897239916676,0.998856204962694,0.0002792980904166494,0.00046012022137165154,0.9999613221176528,0.9999727982562254,3.003029524029891e-05,1.59386346209045e-05,0.0843308693144911,0.09202903172098689,0.020686577256180953,0.021911726677275797,0.00028780704790045997,0.00026418276641135,7.676594198796422e-05,9.994670922877495e-05,0.0020393746775985997,0.00222277673727595,0.000496307259291929,0.0005292338235119503,0.00044007125541526,0.0004039485569302,0.00011737893394278955,0.00015282347713800002
4D-A,equal_total,grid,30,10,259188.0,263.9072832292679,40089.642604773755,1.1479071926428144,1.0495217930167573,0.7676978739380174,1.0987854675256505,0.6035169754231837,0.5958774599416738,0.14268342553886065,0.1134709330780811,0.38035217390066706,0.4670163299355987,0.4122182101882537,0.5896192684629263,0.9058161992278062,0.9101681118200415,0.037645394323593935,0.040824751630155864,0.007266473983668529,0.0066837910364278,0.004410211018358061,0.00438867557910305,0.00206717541745617,0.0018421332315965,0.0007170759632782633,0.0009273063890430499,0.9949623364075594,0.9968713327902796,0.0035338298308986793,0.005740369048025551,0.9998935883783172,0.9999236346412699,6.0363754390184745e-05,0.00010352828395721048,1.1631971225056374,1.0655888353344696,0.7114354845300136,0.7079818973304448,0.00055600981572923,0.0004956275760481001,0.0001927354957373231,0.000249006830542475,0.028124294187631998,0.025737161745474753,0.017161880629975458,0.017025890914334048,0.0008501665939597801,0.00075783915370045,0.0002947021353053665,0.000380743798052175
4D-A,equal_total,grid,100,10,259188.0,117.09419938279494,1335.7927024444473,0.23748239563964493,0.2452644335645452,0.1631402214394791,0.16446702223769896,0.3471947408522531,0.3375529862120775,0.06310899978263723,0.07483301887988064,0.8827926948407265,0.9366229000092268,0.11261686890150563,0.13339815884197337,0.9425180340438979,0.9490149173816367,0.023206674320662875,0.018275450471199606,0.00138100906622817,0.00118669568306405,0.0005551127118664957,0.001013685185492325,0.0011726513510858297,0.0011230714529095998,0.00028994188688729385,0.0003867571657585249,0.9987243912311202,0.9988689353289465,0.0005284628621765949,0.0006420309207540997,0.9999547542716483,0.9999661207415745,2.943401330547957e-05,1.8828620361177606e-05,0.22091282797372563,0.18961870677175252,0.08961500703268786,0.16438654702098895,0.0003154226042081,0.00030201263179000003,7.795710079566774e-05,0.00010410598159207499,0.0053404122768964495,0.00457985966474625,0.0021580673364630892,0.00397043172941715,0.00048229681111984,0.00046179229797409997,0.00011920027485757731,0.00015918321093820004
4D-A,equal_total,grid,300,10,259188.0,106.82621757583607,1068.8378060310802,0.17323770291125773,0.1590083611744588,0.10972562992709338,0.1514995374219602,0.3272170735152896,0.3139160845122863,0.06103032030237948,0.07993948395392786,0.9302627669427099,0.960203112132519,0.060716835631357415,0.090724936287088,0.9480104608932512,0.9557734938533954,0.021445145255516787,0.0227769019979579,0.0010147744309835702,0.0010029594229989999,0.00031115717584991097,0.00025271337963257495,0.00110605772224583,0.0010272944911092498,0.0002822174282477845,0.00035476639335039995,0.9988245345037321,0.9988171421753049,0.000348531671969625,0.0005576250793020154,0.9999578538261547,0.9999694723234557,2.9640794315455445e-05,1.7454565246377562e-05,0.1622445267683035,0.1608970361447346,0.050302639544422705,0.0415195700887831,0.00029750955508485,0.00027625096365460004,7.588075860078959e-05,9.549595359739998e-05,0.00392233352006309,0.0038861452994904,0.0012088231894049517,0.0010028219661687744,0.00045490687027754,0.0004224014292631,0.00011602544462657892,0.0001460180509589751
4D-A,equal_total,wells,5,10,259188.0,45076.83021106635,114411.77886040737,0.41740293342239276,0.3200942693082969,0.28470093098621496,0.24962499407815864,0.9294513015577326,0.9336323841966905,0.25847948583577507,0.17689813425222223,0.9022979135877781,0.9241473832202179,0.09439685352657343,0.04782650501114316,0.8630694481858999,0.865107406939567,0.040413012649790324,0.03312041359715723,0.00259799577248362,0.0023967499365906498,0.0011813103325438688,0.0008116157248468248,0.00326697557814341,0.002863037447937,0.0018323383885146037,0.000421315859276075,0.9974886241235777,0.9976650998818652,0.0008619528692043909,0.0012972217762182714,0.9998587018030258,0.9998904453988854,0.00012841075405276676,2.8615830057310276e-05,0.41472701994131844,0.3820200229808841,0.18806525504200747,0.12997835112106498,0.0008787385688252301,0.0007704044122755,0.0004924297133758812,0.00011499476652737498,0.0100299730499054,0.00922693110993285,0.004534183475600284,0.0031066845791611498,0.00134363486921437,0.00117798656899045,0.0007529494630167619,0.0001758327033373249
4D-A,equal_total,wells,10,10,259188.0,3209676.462434029,120579000.18916073,0.2824492686337389,0.2468289972897461,0.1398926667220293,0.10358556045093686,0.9103754287378354,0.9406790648998697,0.20553395735760843,0.23855580818660638,0.9458796358102444,0.9547943239298383,0.031699749942418795,0.050427607457815604,0.8672735103906193,0.8660197223606592,0.034372805277817324,0.025790595400948413,0.00177730745402788,0.00181126182672985,0.0004553803379007804,0.0002994086778298499,0.00308080286622852,0.00289627505446515,0.0009570863420730423,0.0007105407680970247,0.9978972087328091,0.9979671244151298,0.0005102333255856117,0.0002982154477444432,0.9998629219930628,0.9998878577330145,7.096846022110053e-05,8.074822660086856e-05,0.2840574082662244,0.2904567883569525,0.07377035654743486,0.05053219607020737,0.00082868922386969,0.00077917776126905,0.0002573324838735104,0.00019070725570067507,0.006871462425954331,0.0070154039404613,0.001776528892866173,0.0011408181626805002,0.0012671069376436399,0.00119140145487995,0.0003934741350618699,0.00029160085566084983
4D-A,equal_total,wells,15,10,259188.0,17753736.92640814,1388474523.3756094,0.17276543345289902,0.15409849049711505,0.08467669122701905,0.11898216631894036,0.8976703716781245,0.9238159639397746,0.2141070431569791,0.19265585530893803,0.9590330708852812,0.9733213607285749,0.032594328771711416,0.039139468268212685,0.8795164756390518,0.8836269339371123,0.027560986334345006,0.028213144079766717,0.00110005668743166,0.0010837575659884999,0.00029029404081142165,0.00046149787582380015,0.0029918446674496104,0.00279631586133635,0.0007006685141561025,0.000909489420450525,0.9984857660973339,0.9984296609608909,0.0002744474596446929,0.0003073074923355401,0.9998767582379138,0.9998865530344029,4.6034864244289943e-05,3.680834502750585e-05,0.17560862709937913,0.17415851675441874,0.04600951074055461,0.0723479251265082,0.0008047868428453101,0.00075166503799335,0.00018851854440235679,0.0002453287920225751,0.00425015735606442,0.00420645131370245,0.0011174938341682865,0.0018125398194715507,0.0012305590111715804,0.0011493331359831,0.00028825420749562864,0.0003751198946742001
