outer_fold,test_run,candidate,order,variant,capacity_regime,coefficient_budget,architecture,preprocessing,spatial_ranks,property_rank,property_weights,geometry,budget,channels,solver,storage_floats,fit_seconds,condition_number,selection_loss,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so,pair_role,pair_3d_variant,pair_4d_variant,pair_inner_loss,iterations,model_label
3,3,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),380500,16.334943583002314,1372340749.4068122,1.5271676089467094,0.002515786731349,0.3205971711333173,0.404353890279689,0.0097663646636523,0.982175343029304,0.8645594843391714,0.0155064057004662,5.449839740563737,0.0041747187363119,0.0063833520711059,0.9907522893285152,0.4589734674812634,4D,3D-current,4D-A-current,0.8115775119457835,0.0,4D current
3,3,4D-A-c45120ace2c4,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[64, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),404420,1.147397542001272,145.44771947694213,0.5510108394661322,0.008951041106224,1.1406684126260087,1.4386705551206644,0.0347482282474118,0.9958918429635196,-0.2005180372414272,0.0012361310889338,0.4344473157190424,0.0003327979234642,0.0005088645363165,0.9999549837268508,0.9426627782024728,4D,3D-independent,4D-A,0.4820176670291366,0.0,4D-A
3,3,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),272608,0.8929653330051224,17478.65500728317,0.3798050715067705,0.0059187369601614,0.7542492781542126,0.9512985681819336,0.02297672643745,0.998487741046019,0.7752093576738442,0.0017101720541551,0.6010524814048886,0.0004604218059755,0.0007040077845706,0.9999716212205452,0.8969535893901938,3D,3D-independent,4D-B,0.37443602106371,0.0,3D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),259184,0.6256560000038007,67188.34967057603,0.1511172399898319,0.0015587620561251,0.1986395346777736,0.2505345519000366,0.0060511642240119,0.9994019794389344,0.9657392825445128,0.0010350911958656,0.3637903743332721,0.0002786728718855,0.0004261046471081,0.99997440473148,0.9501826155589236,4D,3D-independent,4D-B,0.37443602106371,0.0,4D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),259184,0.6256560000038007,67188.34967057603,0.1511172399898319,0.0015587620561251,0.1986395346777736,0.2505345519000366,0.0060511642240119,0.9994019794389344,0.9657392825445128,0.0010350911958656,0.3637903743332721,0.0002786728718855,0.0004261046471081,0.99997440473148,0.9501826155589236,4D,3D-independent,4D-B,0.37443602106371,0.0,4D-B
3,3,4D-C-4e04f7cc08d6,4D,4D-C,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,30,30,ridge(alpha_relative=1e-06),504948,1.069590416002029,139.2545759743388,0.5648781326897011,0.0092903277485043,1.1839051211923348,1.4932029493083006,0.0360653498590033,0.9961065351777388,-0.2312210328414561,0.0012285208097754,0.4317726274260023,0.0003307490427884,0.0005057316961106,0.9999558951020396,0.9435514685605212,4D,3D-independent,4D-C,0.4854785582132626,0.0,4D-C
3,3,4D-D-e24c5d642104,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),286032,1.3619777920030174,124.2541466151116,0.1837234357929849,0.0015925381661003,0.2029437649111949,0.2559632717898311,0.0061822841646754,0.9991879682882604,0.9631219740209964,0.0013706539706549,0.4817263667757962,0.0003690149040871,0.0005642420965476,0.9999461769947112,0.9364308030091064,4D,3D-independent,4D-D,0.3885799844246819,0.0,4D-D
3,3,4D-E-6ca320f290f9,4D,4D-E,equal_per_property,64,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),408916,1.7642350419992,119.93272070826032,0.5878637241327254,0.0095301509028076,1.2144667836273204,1.5317489135640563,0.0369963510247728,0.995645896123166,-0.2480253283892049,0.001370105932588,0.4815337547872834,0.0003688673583031,0.0005640164917236,0.9999457432242874,0.93711661215661,4D,3D-independent,4D-E,0.5138148620543135,0.0,4D-E
3,3,3D-current-5e7711139fcb,3D,3D-current,equal_per_property,64,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),242016,12.458822458000212,18125.694299948824,0.4422411863789728,0.0064774871812006,0.8254531437295954,1.041104600925702,0.0251458126904965,0.9952264666974447,0.8045290081643706,0.0021873137636451,0.7687474263514793,0.0005888804876946,0.0009004274822309,0.9999696648150072,0.8459426409659961,3D,3D-current,4D-A-current,1.0418770993286717,0.0,3D current
3,3,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),380500,16.334943583002314,210663.90227657,1.6183765168924045,0.0039004594744347,0.4970517802808342,0.6269076558489748,0.0151417085989245,0.9813377249245434,0.8226083302934247,0.0159664454412918,5.6115240734916885,0.0042985731331703,0.0065727315887785,0.9905746021301876,0.4475312421123854,4D,3D-current,4D-A-current,1.0418770993286717,0.0,4D current
3,3,4D-A-c45120ace2c4,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[64, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),404420,1.147397542001272,1009.7472049960433,0.1523281709172683,0.0021251931020251,0.2708221997243571,0.3415750976389896,0.0082500676851595,0.9989829448507022,0.9114661294692796,0.0007938963545306,0.2790206825737654,0.000213737087109,0.0003268146104796,0.999973813942208,0.9695942677888186,4D,3D-independent,4D-A,0.228752295603654,0.0,4D-A
3,3,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-08),272608,0.8929653330051224,1.7408572141562893e+18,0.1121053481988583,0.0007318763333156,0.0932660464246073,0.1176320070744282,0.0028411673655756,0.9996176729885377,0.9788658624890112,0.0008758220332787,0.3078140618028825,0.0002357935631655,0.0003605400566736,0.9999878065521014,0.9264515683751016,3D,3D-independent,4D-B,0.1585521390914122,0.0,3D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-08),259184,0.6256560000038007,2.5607908592018447e+18,0.0915842811490009,0.0004135334209142,0.0526982845016877,0.066465827736397,0.0016053499841343,0.99984751966919,0.9974624336503264,0.0008367360305153,0.2940770001475729,0.0002252706172801,0.0003444499503323,0.9999802176577616,0.9634138864561876,4D,3D-independent,4D-B,0.1585521390914122,0.0,4D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-08),259184,0.6256560000038007,2.5607908592018447e+18,0.0915842811490009,0.0004135334209142,0.0526982845016877,0.066465827736397,0.0016053499841343,0.99984751966919,0.9974624336503264,0.0008367360305153,0.2940770001475729,0.0002252706172801,0.0003444499503323,0.9999802176577616,0.9634138864561876,4D,3D-independent,4D-B,0.1585521390914122,0.0,4D-B
3,3,4D-C-4e04f7cc08d6,4D,4D-C,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,100,100,ridge(alpha_relative=0.0001),504948,1.069590416002029,1481.1876864022145,0.095077082943016,0.0008629676958053,0.1099715642057873,0.1387018782778384,0.0033500682331952,0.999534739092226,0.9856994638310004,0.0007094205688181,0.2493310495933958,0.0001909940574095,0.0002920393897029,0.9999833361427476,0.9722891002232376,4D,3D-independent,4D-C,0.2323572939576549,0.0,4D-C
3,3,4D-D-e24c5d642104,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-08),286032,1.3619777920030174,1.6629090749539466e+17,0.1407174004990242,0.0003671435991454,0.0467866364899003,0.0590097486229091,0.001425263210311,0.9992286744795452,0.9936094028859996,0.0013542785866513,0.4759711182524434,0.0003646062342938,0.0005575010217032,0.9999115201840808,0.926166902606494,4D,3D-independent,4D-D,0.1767550725038173,0.0,4D-D
3,3,4D-E-6ca320f290f9,4D,4D-E,equal_per_property,64,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=0.0001),408916,1.7642350419992,4263.043222375413,0.1824141228762853,0.0024288854642181,0.3095229810746325,0.3903865436056794,0.009429011161482,0.9985380819129204,0.8886321717194242,0.0009663265626632,0.3396225408578378,0.0002601596839701,0.0003977970642775,0.999965124400794,0.9503458891352332,4D,3D-independent,4D-E,0.2874231241357463,0.0,4D-E
3,3,3D-current-5e7711139fcb,3D,3D-current,equal_per_property,64,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),242016,12.458822458000212,1.039262857024372e+19,0.1217791242076129,0.0011384025989385,0.145071379971386,0.1829715984464492,0.0044193153484522,0.9950484534164576,0.9523776458934672,0.0008340595536667,0.2931363327758789,0.0002245500416507,0.0003433481544445,0.9999847403107124,0.949804785940159,3D,3D-current,4D-A-current,0.7928066011510114,0.0,3D current
3,3,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),380500,16.334943583002314,749300.4333148359,1.5905140881681643,0.0030524934440101,0.3889919407150535,0.4906169444962766,0.011849877311192,0.9773552390539516,0.8276728857512382,0.0159711423974486,5.613174853099658,0.0042998376732095,0.0065746651332369,0.9903760779641706,0.4525479965328691,4D,3D-current,4D-A-current,0.7928066011510114,0.0,4D current
3,3,4D-A-c45120ace2c4,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[64, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),404420,1.147397542001272,912.635541976031,0.0930641108957401,0.0010288327138293,0.1311084336017011,0.1653608014940303,0.0039939615452876,0.999018752283236,0.9827771676715518,0.0006269031771673,0.2203297085351962,0.0001687782771925,0.0002580703595439,0.9999872969022964,0.9755862294363216,4D,3D-independent,4D-A,0.1702795268192954,0.0,4D-A
3,3,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),272608,0.8929653330051224,143987.9349674882,0.0769248432017895,0.0002669773639489,0.0340220363563065,0.0429103685078645,0.0010364146772759,0.9999482640172084,0.9986905734288746,0.0007101303036809,0.249580491103925,0.0001911851360828,0.0002923315584746,0.9999889696272466,0.9531157358772722,3D,3D-independent,4D-B,0.1134010735268432,0.0,3D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),259184,0.6256560000038007,98354.08007241132,0.0796489867944993,0.0002592088039063,0.0330320564258079,0.0416617541336926,0.0010062568783884,0.999975827659056,0.9990762419837896,0.0007652517710832,0.2689533341347257,0.0002060252368246,0.0003150228087811,0.9999843576758188,0.9677026447812828,4D,3D-independent,4D-B,0.1134010735268432,0.0,4D optimized
3,3,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),259184,0.6256560000038007,98354.08007241132,0.0796489867944993,0.0002592088039063,0.0330320564258079,0.0416617541336926,0.0010062568783884,0.999975827659056,0.9990762419837896,0.0007652517710832,0.2689533341347257,0.0002060252368246,0.0003150228087811,0.9999843576758188,0.9677026447812828,4D,3D-independent,4D-B,0.1134010735268432,0.0,4D-B
3,3,4D-C-4e04f7cc08d6,4D,4D-C,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,300,300,ridge(alpha_relative=1e-08),504948,1.069590416002029,1446.230725859431,0.0844679152538861,0.0008222966253265,0.1047886804660966,0.132164954712347,0.0031921818350333,0.9994496000862872,0.988598098571467,0.0006123961180738,0.2152310964716594,0.0001648726079758,0.0002520983975368,0.9999879443587814,0.9756981332729564,4D,3D-independent,4D-C,0.1721936965382341,0.0,4D-C
3,3,4D-D-e24c5d642104,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),286032,1.3619777920030174,5410.578218039205,0.0779963759616573,0.0002527096558429,0.0322038429457303,0.0406171680524505,0.0009810269774595,0.9999682554042976,0.9989831332744888,0.0007474039299692,0.2626805797863087,0.0002012201441332,0.0003076755836575,0.9999831566677324,0.9668147044963302,4D,3D-independent,4D-D,0.119434055115783,0.0,4D-D
3,3,4D-E-6ca320f290f9,4D,4D-E,equal_per_property,64,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-08),408916,1.7642350419992,1534.1752793811609,0.1898400556476913,0.0028814902148641,0.3672002876962515,0.4631321739893231,0.011186037298964,0.9952696600791062,0.7296163184066483,0.0006898921805406,0.2424676546481317,0.000185736518686,0.0002840003521487,0.9999855612483872,0.9709991211005874,4D,3D-independent,4D-E,0.2061398125028623,0.0,4D-E
3,3,3D-current-5e7711139fcb,3D,3D-current,equal_per_property,64,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),242016,12.458822458000212,288542.47907303413,0.1143162535864654,0.0011364057082049,0.144816907876332,0.1826506449544426,0.0044115633546706,0.9955009866761996,0.9597348083969574,0.0007731860683267,0.2717419009545729,0.0002081613514086,0.0003182890339606,0.9999860426055552,0.9588527805731292,3D,3D-current,4D-A-current,0.7497466899316277,0.0,3D current
3,3,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),380500,16.334943583002314,318617.0960219777,1.527248476905059,0.0023558943085283,0.3002214143955884,0.3786549220849037,0.0091456571574224,0.9801586839474536,0.8618589629954619,0.0155601547013794,5.468730220204917,0.0041891893341735,0.0064054783331764,0.9905579017061318,0.4580564909650786,4D,3D-current,4D-A-current,0.7497466899316277,0.0,4D current
4,4,3D-current-5e7711139fcb,3D,3D-current,equal_per_property,64,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",full,9900,9900,projection,242016,13.87088629200298,1.0,0.1744667491609602,0.0008136946718819,0.2405072580264597,0.1301366148563506,0.0031431889998313,0.9963410576744024,0.9569108802458738,0.0011575729952214,0.4036987235415791,0.0003113736132443,0.0004761057030507,0.9999635024842042,0.935767089602522,,,,,,3D current
4,4,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,272608,0.5989125409978442,1.0,0.1126800795176237,7.033554527042287e-05,0.0207893817169294,0.0112489734563439,0.000271696398945,0.999953360526506,0.999500931211594,0.0011449783440252,0.3993063917988949,0.0003079857992,0.0004709255672949,0.9999659918937012,0.9392499796790652,,,,,,3D optimized
4,4,4D-A-3bf6b15a532d,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,504948,0.7476600000009057,1.0,0.1096843683027196,0.0004394638332113,0.1298942283633392,0.0702847610807779,0.0016975874785796,0.9993250659728716,0.9769099251863428,0.0008021702972236,0.2797535243038301,0.0002157744392058,0.0003299298229162,0.9999779631611962,0.9649106337262388,,,,,,4D-A
4,4,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,380500,15.693647416999738,1.0,1.5888706187424089,0.0020416157353411,0.603449204496964,0.3265216915090059,0.0078864767620575,0.9819996163211948,0.8068059811309563,0.0154360814336018,5.383268611960454,0.0041521255853024,0.0063488060222823,0.9906414436100444,0.4556647018446084,,,,,,4D current
4,4,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,259184,0.7546276249995572,1.0,0.1107085072395873,5.474389523397367e-05,0.0161808901930736,0.0087553543804372,0.0002114680300282,0.9999743965472738,0.9997086022730818,0.0011366006108662,0.396384692522556,0.0003057322868467,0.0004674798351017,0.9999653328353976,0.9397545052414786,,,,,,4D optimized
4,4,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,259184,0.7546276249995572,1.0,0.1107085072395873,5.474389523397367e-05,0.0161808901930736,0.0087553543804372,0.0002114680300282,0.9999743965472738,0.9997086022730818,0.0011366006108662,0.396384692522556,0.0003057322868467,0.0004674798351017,0.9999653328353976,0.9397545052414786,,,,,,4D-B
4,4,4D-C-e7705bff9f37,4D,4D-C,equal_per_property,64,joint,standardized_anomaly,"[64, 48]",2.0,"[1.0, 0.5]",full,9900,9900,projection,404420,0.772854125003505,1.0,0.1296035646267408,0.0007216183125966,0.213291849758454,0.1154105681956625,0.0027875108693838,0.998621261941215,0.9566460312995932,0.0007659261949482,0.2671135457582881,0.000206025199088,0.0003150227510801,0.9999806101864196,0.9673362427199638,,,,,,4D-C
4,4,4D-D-ff94f89c821d,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[64, 48]",,"[1.0, 1.0]",full,9900,9900,projection,230208,1.17352141700394,1.0,0.1209496395930711,7.036263648586663e-05,0.0207973891848017,0.0112533062352006,0.0002718010485308,0.9999750447325116,0.9993681550669736,0.0012229027398203,0.4264821977697549,0.0003289465513761,0.0005029755973129,0.999958069701632,0.9275939020975708,,,,,,4D-D
4,4,4D-E-6ca320f290f9,4D,4D-E,equal_per_property,64,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,408916,1.7564286250053556,1.0,0.1377363222809467,0.0003762257227625,0.1112026661933974,0.060170901536025,0.0014533074801948,0.9995004723707314,0.9896532698756731,0.0011536347670211,0.402325282986147,0.0003103142758638,0.0004744859236382,0.999964684535213,0.935512050235842,,,,,,4D-E
4,4,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",full,9900,9900,projection,129984,12.396806417003972,1.0,0.222412687431038,0.0008643402835403,0.2554768007947198,0.1382365185257625,0.0033388259321543,0.9961596981399814,0.9485242081803584,0.0016055737780202,0.5599371162028365,0.0004318805903871,0.0006603668499003,0.9999543806229444,0.9030021263664496,,,,,,3D current
4,4,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,149728,0.6210972499975469,1.0,0.1746348539940894,0.0003094619885656,0.0914690201438899,0.0494931784738222,0.0011954084891275,0.999657968908599,0.9904385713062098,0.0015909592818061,0.5548403719878274,0.0004279494616283,0.0006543559589902,0.9999564051965842,0.9051013810045092,,,,,,3D optimized
4,4,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,259188,0.8954089159960859,1.0,0.1671174583027083,0.0006149580464225,0.1817658129729786,0.0983520738252049,0.0023754971412098,0.9988839340047124,0.9652262192339632,0.0012370439260227,0.4314138771047355,0.0003327503652708,0.0005087918174793,0.999959391331554,0.924193494499798,,,,,,4D-A
4,4,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,194740,16.29738016599731,1.0,1.594802013932108,0.0020448927470829,0.6044178050492133,0.3270457937670918,0.0078991354012439,0.9819970778326912,0.80511938319875,0.0154943563449724,5.403591742710689,0.0041678008557086,0.0063727742884417,0.9906820200120148,0.4524836008641908,,,,,,4D current
4,4,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,136304,0.8090688749944093,1.0,0.153606168362998,0.0002899937977027,0.0857147226598686,0.0463795726658654,0.0011202055838101,0.9995879388434482,0.9913062195475076,0.0013807352072315,0.481525608328171,0.0003714016413514,0.0005678915362396,0.9999564899336648,0.9143250955245872,,,,,,4D optimized
4,4,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,136304,0.8090688749944093,1.0,0.153606168362998,0.0002899937977027,0.0857147226598686,0.0463795726658654,0.0011202055838101,0.9995879388434482,0.9913062195475076,0.0013807352072315,0.481525608328171,0.0003714016413514,0.0005678915362396,0.9999564899336648,0.9143250955245872,,,,,,4D-B
4,4,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",full,9900,9900,projection,259188,0.865645375000895,1.0,0.1717552088300233,0.000678764929448,0.2006254897165744,0.1085568988639011,0.0026219742287093,0.9987391494847996,0.961873579432808,0.0012320248413698,0.4296634923980553,0.0003314002901309,0.000506727485608,0.999958996918368,0.9246627141562644,,,,,,4D-C
4,4,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",full,9900,9900,projection,163152,1.3978067920033936,1.0,0.153407800784821,0.0002861493047416,0.0845783892260471,0.0457647114444658,0.0011053548438422,0.9996713843010748,0.9911094849277016,0.0013814181922551,0.4817637964885348,0.0003715853563443,0.0005681724455785,0.9999564343544848,0.9143124802228942,,,,,,4D-D
4,4,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",full,9900,9900,projection,224596,1.131362457999785,1.0,0.1534003777458039,0.000448687588064,0.1326205335303445,0.0717599436944369,0.0017332175567794,0.9993979825114104,0.9853692350626734,0.0012502313430318,0.4360129334366926,0.0003362976263943,0.0005142157557298,0.9999581012373469,0.9246946769049698,,,,,,4D-E
4,4,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),259188,0.8954089159960859,38902.33719836628,0.475632969862325,0.0026166856410963,0.7734251069897539,0.4184943360731513,0.0101078915806198,0.9974891778478778,0.908926885340572,0.0029176085209406,1.017503725950699,0.00078480260938,0.0012000021267112,0.9998857246728904,0.8678670216417333,4D,3D-independent,4D-A,0.5084138983043054,0.0,4D-A
4,4,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),136304,0.8090688749944093,32286.0987729681,0.3753430895711882,0.0016973415546104,0.5016905939540753,0.2714608953517423,0.0065565936312069,0.9981244609404448,0.9232746850907216,0.0025903455932909,0.9033721535141888,0.0006967727048437,0.001065400035185,0.999916265212994,0.8841060932763007,4D,3D-independent,4D-B,0.5295451497177498,0.0,4D-B
4,4,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",wells,5,10,ridge(alpha_relative=1e-08),259188,0.865645375000895,23865.365116204528,0.5764981371953928,0.0027996790396838,0.8275132582977287,0.4477610158931987,0.0108147695501559,0.9973953093745694,0.8219920681934368,0.0037892366116256,1.3214803641973452,0.001019260383639,0.0015584996958731,0.9998305604993836,0.8640100792335691,4D,3D-independent,4D-C,0.5033760660163789,0.0,4D-C
4,4,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),163152,1.3978067920033936,33420.73903164936,0.3784372224073813,0.0016797535333488,0.4964920263415644,0.2686479906737488,0.0064886535587592,0.998189481431584,0.9184958039711728,0.0026362929958405,0.9193961173038404,0.0007091320193838,0.0010842980403082,0.9999126471151624,0.8857827040605859,4D,3D-independent,4D-D,0.5252927199021673,0.0,4D-D
4,4,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),149728,0.6210972499975469,40750878.23599718,0.9135801423540316,0.0031983214970044,0.945341735804344,0.5115170926212517,0.0123546697486145,0.9962207702093268,0.7892349845406617,0.0071357863202774,2.48857552901901,0.0019194431617326,0.0029349238249857,0.999645670603171,0.7699584062737937,3D,3D-independent,4D-E,0.4959104576896909,0.0,3D optimized
4,4,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),224596,1.131362457999785,40618.54188988095,0.5379048424208305,0.0030879247951072,0.9127113045308396,0.493861018945631,0.011928222690508,0.9958862633824076,0.8763449186075667,0.0031748189711809,1.107204790913501,0.0008539892158283,0.0013057918805748,0.9998572478310784,0.8602485329144711,4D,3D-independent,4D-E,0.4959104576896909,0.0,4D optimized
4,4,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),224596,1.131362457999785,40618.54188988095,0.5379048424208305,0.0030879247951072,0.9127113045308396,0.493861018945631,0.011928222690508,0.9958862633824076,0.8763449186075667,0.0031748189711809,1.107204790913501,0.0008539892158283,0.0013057918805748,0.9998572478310784,0.8602485329144711,4D,3D-independent,4D-E,0.4959104576896909,0.0,4D-E
4,4,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=0.0001),129984,12.396806417003972,624015.6284285147,2.843544039954262,0.0030064798180541,0.8886382599504051,0.4808352809421688,0.011613612106451,0.9949466376731778,0.7685230070722696,0.0292918575146138,10.215412365030826,0.0078791674914793,0.0120476380092032,0.9978518808635662,0.6912259232560944,3D,3D-current,4D-A-current,1.4586172127822508,0.0,3D current
4,4,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=0.0001),194740,16.29738016599731,300784.30817478953,2.5490901970278976,0.0033521029765659,0.9907955936980584,0.5361118231378617,0.0129487061502756,0.9793432469925024,0.6537406084275611,0.0250986249052851,8.753040092278372,0.0067512369038356,0.0103229761798749,0.9900733521384372,0.4412091873021195,4D,3D-current,4D-A-current,1.4586172127822508,0.0,4D current
