comparison,capacity_regime,geometry,budget,metric,mean_improvement,median_improvement,std_improvement,iqr_improvement,four_d_wins,ties,wilcoxon_p,empirical_advantage,fold_differences
optimized,equal_per_property,wells,20,train_range_nrmse_so,0.00011413452885571996,0.00010442549249449999,0.00020775704739912698,0.00019886923664505016,7,0,0.130859375,True,"[0.0004910009118899001, -0.0002319522950789, 9.768664098210001e-05, 0.00022965111553800016, 0.00011116434400689997, -8.063455293010014e-05, -2.8585960577000562e-06, 3.9969124311099984e-05, 0.00034940165979169984, 0.0001379169361042]"
optimized,equal_per_property,wells,30,anomaly_relative_frobenius_p,0.05003262645336091,0.02549315262935485,0.040565536729816054,0.06651646868548433,10,0,0.001953125,True,"[0.10010303553126321, 0.115515040901085, 0.0194192209923394, 0.08748115890856809, 0.014516510972652701, 0.013321818500986599, 0.0799977848531464, 0.025170536988973896, 0.018985388614857997, 0.025815768269735802]"
optimized,equal_per_property,wells,30,anomaly_relative_frobenius_so,0.13157522220755105,0.12564126077555582,0.09921495829736388,0.12020433551242114,9,0,0.005859375,True,"[0.24082209899225981, 0.06467811181874561, 0.20262747987583696, 0.10250469500621473, 0.2661687966317833, 0.08574025980334488, -0.06633208844318317, 0.0780224699050232, 0.1487778265448969, 0.1927425719405882]"
optimized,equal_per_property,wells,30,anomaly_ssim_p,0.015087841991674978,0.010424489505635959,0.014621721048168066,0.012295858999905401,10,0,0.001953125,True,"[0.03307926648038806, 0.04672337243778313, 0.0009930363349127669, 0.01374316575357215, 0.006843271835531239, 0.016863995645745034, 0.017902005848291824, 0.004847768451822554, 0.007105813257699767, 0.0027767238710032505]"
optimized,equal_per_property,wells,30,anomaly_ssim_so,0.018705989606601404,0.01950603549998109,0.018366258014614573,0.023858468285818696,9,0,0.009765625,True,"[0.018629193007703826, 0.05159700369675946, 0.020382877992258353, 0.03344818445209252, 0.0007803457388466661, 0.03433405109578891, -0.011738918674420007, 0.013520290919972644, 0.00437431428251045, 0.02173255355450121]"
optimized,equal_per_property,wells,30,relative_frobenius_p,0.00027870277195704996,0.0002588685308093,0.00013514349735047737,0.00019227380555947494,10,0,0.001953125,True,"[0.00048028344537040003, 0.0004793641821709, 0.0001523863056339, 0.00029597008205929995, 0.00018021108978590001, 0.00010675497888299997, 0.0003670115782446, 0.00033952720271989995, 0.00016375187514330002, 0.00022176697955930002]"
optimized,equal_per_property,wells,30,relative_frobenius_so,0.00044504211382061,0.0004419883506662,0.000325794570754829,0.0003704619878228499,9,0,0.005859375,True,"[0.0006713411621622001, 0.0001941347110573999, 0.0005765351016896001, 0.0002939238097699002, 0.0007946282442321999, 0.00030413479655360016, -0.00020596828183720023, 0.0003074415996427999, 0.0008605193042675, 0.0006537306906680999]"
optimized,equal_per_property,wells,30,ssim_p,-8.719927422895512e-06,5.5062991592635946e-05,0.00028825144455375866,6.518833408059033e-05,9,0,0.083984375,True,"[0.00018546324794077584, -0.000816583880748567, 3.78867136756611e-05, 0.00013794735726346818, 3.725770646278992e-05, 4.3362735654861595e-05, 6.67632475304103e-05, 0.00011342715430373573, 7.013170647518496e-05, 3.7144737212724266e-05]"
optimized,equal_per_property,wells,30,ssim_so,1.1264472342231713e-05,1.1131956625776152e-05,1.5699772804072566e-05,2.4017884703742e-05,6,0,0.083984375,False,"[2.0729755851989218e-05, -6.950580934805828e-06, 1.1075702364360396e-05, 2.4811733021601334e-05, 1.1188210887191907e-05, -2.219515288781615e-06, -4.862688112838853e-06, -3.0891522657672255e-06, 4.067632094040263e-05, 2.128493695896516e-05]"
optimized,equal_per_property,wells,30,rmse_p,0.04449480275996192,0.04150308458040235,0.02157230065895371,0.03080279115859502,10,0,0.001953125,True,"[0.0766585351625814, 0.076695207371402, 0.0244925353729592, 0.0473353776409485, 0.028483316848353694, 0.017152462196023205, 0.058727397659244195, 0.053677374997438396, 0.026055028830812406, 0.03567079151985619]"
optimized,equal_per_property,wells,30,rmse_so,0.00011969389007384,0.00011888247599184997,8.760176846819312e-05,9.970912847377507e-05,9,0,0.005859375,True,"[0.00018065461765350005, 5.222866757849994e-05, 0.00015521791043379994, 7.906207128569997e-05, 0.0002134560998373, 8.19177612842e-05, -5.541924049440002e-05, 8.25470415499e-05, 0.000231297335534, 0.00017597663607590006]"
optimized,equal_per_property,wells,30,train_range_nrmse_p,0.0010769700381116699,0.0010024237917683,0.0005221663790963839,0.0007496977806536751,10,0,0.001953125,True,"[0.0018515332117112998, 0.0018524189553853, 0.0005915685189137, 0.0011432911365347, 0.0006879574076465, 0.0004142833325891, 0.0014184425383665, 0.0013193418535162, 0.0006293069794515, 0.0008615564470019]"
optimized,equal_per_property,wells,30,train_range_nrmse_so,0.00018301789638084,0.00018177720399225,0.00013394745023661702,0.00015246020437617496,9,0,0.005859375,True,"[0.0002762298733379999, 7.986022398529999e-05, 0.00023733588598969999, 0.00012088982955850002, 0.00032638496700020006, 0.0001252563212476999, -8.473876827009999e-05, 0.00012621852199480002, 0.0003536651015504, 0.00026907700741390006]"
optimized,equal_total,full,9900,anomaly_relative_frobenius_p,0.00639645582749148,0.005901092070556252,0.007909417058451957,0.005010889648807623,9,0,0.037109375,True,"[0.0228823244239741, 0.012383033754617807, 0.004038629144461202, 0.005754297484021301, -0.008163331940195601, 0.006047886657091203, 0.009322950692773994, 0.0019415377667439011, 0.0034109736575142977, 0.006346256633912601]"
optimized,equal_total,full,9900,anomaly_relative_frobenius_so,-0.009475552318279092,-0.004223003537170172,0.06275182850620076,0.07032134259807549,5,0,0.76953125,False,"[0.004419606554266486, -0.012865613628606831, -0.027480469786128225, 0.07331476365965645, -0.11864066099240933, -0.09017424223121301, 0.04304877786091971, -0.03929064302454971, 0.0067866379497655005, 0.06612632045550804]"
optimized,equal_total,full,9900,anomaly_ssim_p,0.0016191822454192152,0.0014157121138423379,0.0027987747775110147,0.0017704519792763884,9,0,0.064453125,True,"[0.004257620075075463, 0.006316217440762162, 0.0007148156822963658, 0.0008676482412978137, -0.004463672714961731, 0.001963775986386862, 0.002424445347378179, 0.0007431772485786414, 0.0025636723657104232, 0.0008041227816679708]"
optimized,equal_total,full,9900,anomaly_ssim_so,0.00018580854883955001,0.0014587498202109916,0.011372921988530514,0.0121033320845427,6,0,0.845703125,False,"[0.0056365946890151175, 0.001215616649175577, -0.0016843647905233627, 0.009223714520077975, -0.01882846387145143, -0.007466536807437585, 0.006230919478773189, -0.014031206405051622, 0.0017018829912464062, 0.019859929034571233]"
optimized,equal_total,full,9900,relative_frobenius_p,3.1235569140759994e-05,3.723172891514998e-05,5.3011966917561735e-05,2.3659375606575016e-05,9,0,0.064453125,True,"[0.0001097868966121, 5.1387099050199996e-05, 3.169188791830001e-05, 1.94681908629e-05, -0.00010134135867760001, 4.846500590869999e-05, 4.277156991199996e-05, 2.6189544037399985e-05, 2.9420168520799962e-05, 5.451668726280003e-05]"
optimized,equal_total,full,9900,relative_frobenius_so,-3.259331629299002e-05,-1.3148122266000049e-05,0.00020076910558065398,0.00024573052129165,5,0,0.76953125,False,"[1.2320562825699909e-05, -3.8616807357700006e-05, -7.819006312629999e-05, 0.00021022407457459993, -0.00035419335899610003, -0.00031986286113750003, 0.00013367109372410002, -0.00015482178604659996, 3.925338272819999e-05, 0.0002242825998817]"
optimized,equal_total,full,9900,ssim_p,-2.3141289129391394e-08,7.074241361570976e-05,0.00023489550683602768,3.9176293687520625e-05,8,0,0.193359375,True,"[0.00015102271304401338, 9.687383244993963e-05, 6.458653862195796e-05, -7.003006515082788e-05, -0.0006480509567730053, 0.00011843962274871167, 7.264879909174571e-05, 5.369296472856888e-05, 6.883602813967382e-05, 9.17491102079282e-05]"
optimized,equal_total,full,9900,ssim_so,-4.931538328289964e-06,-1.6495783683456722e-06,1.2842039561272769e-05,1.1291037880278854e-05,4,0,0.375,False,"[-1.1418869327872727e-07, -3.184968043412617e-06, -7.3587133302410734e-06, 8.473708057454843e-08, -1.5493568659152857e-05, -3.4382727093773546e-05, 9.999275031979948e-06, -9.109125584161326e-06, 3.4644414526052714e-06, 6.77945455596074e-06]"
optimized,equal_total,full,9900,rmse_p,0.00501560914962334,0.005968913673400947,0.008424329386549207,0.003837341265412476,9,0,0.064453125,True,"[0.0175231995927734, 0.008221607630392702, 0.005093729929640297, 0.003113605807956804, -0.016017538279612303, 0.007786935938506198, 0.006844097417161597, 0.004140422225511302, 0.004681127091500495, 0.008768904142402903]"
optimized,equal_total,full,9900,rmse_so,-8.755316315679992e-06,-3.536898592599989e-06,5.400222639432655e-05,6.605209453902498e-05,5,0,0.76953125,False,"[3.3154030946000077e-06, -1.0389200279799986e-05, -2.105075333589998e-05, 5.6547820276900006e-05, -9.51447844301e-05, -8.615406654970001e-05, 3.596646252599999e-05, -4.1569131895199984e-05, 1.0550841556600027e-05, 6.03742458798e-05]"
optimized,equal_total,full,9900,train_range_nrmse_p,0.00012131841915947,0.0001441671870788,0.00020345318380513556,9.136007647557492e-05,9,0,0.064453125,True,"[0.00042323775105610004, 0.00019857644747640001, 0.00012302892388800003, 7.520290531739995e-05, -0.00038687152098150013, 0.00018807782430269992, 0.00016530545026959996, 0.0001017678739620001, 0.00011306323894359998, 0.00021179529736040006]"
optimized,equal_total,full,9900,train_range_nrmse_so,-1.3387313030399998e-05,-5.408093426699983e-06,8.257208340776536e-05,0.00010099692963969998,5,0,0.76953125,False,"[5.069415821100007e-06, -1.5885602674499974e-05, -3.2187646256599974e-05, 8.64644227506e-05, -0.00014548109587949996, -0.0001317338421774, 5.499450563199997e-05, -6.356126506660003e-05, 1.6132760206399974e-05, 9.231521734050002e-05]"
optimized,equal_total,grid,30,anomaly_relative_frobenius_p,0.8172123995998983,0.5923050975304971,0.48881130009864376,0.6994031964383517,10,0,0.001953125,True,"[1.692262020291522, 1.0979111857508992, 0.5627974205002582, 1.2430015568689354, 0.26895461837550044, 0.621812774560736, 1.3473005512068774, 0.5020593975305208, 0.3128995929009988, 0.5231248780127361]"
optimized,equal_total,grid,30,anomaly_relative_frobenius_so,0.3782072193118692,0.3574314830044557,0.3198519774302473,0.44441644635269734,10,0,0.001953125,True,"[0.09504254109173232, 0.7186276343229241, 0.30965447499730697, 0.04072382662092122, 0.158258920328808, 0.007042131544226282, 0.4052084910116044, 0.5790681101745647, 0.4838479984911001, 0.9845980645355039]"
optimized,equal_total,grid,30,anomaly_ssim_p,0.36380182716738946,0.21835088217944196,0.4065423302109851,0.4121704528228898,9,0,0.01953125,True,"[-0.23865364249932952, 0.4561111082191202, 0.19237742000702818, 0.7924750061372502, 0.06999411073362904, 0.1713283149007505, 1.176718709639691, 0.6139879530874812, 0.24432434435185574, 0.15935494709641806]"
optimized,equal_total,grid,30,anomaly_ssim_so,0.07622004251284774,0.07179649098866053,0.038743744729196034,0.04853218308222715,10,0,0.001953125,True,"[0.0671247809338511, 0.13238449952037268, 0.05178012525735798, 0.03032389292713422, 0.04861901805852198, 0.027251580602796532, 0.07646820104346996, 0.09984605633238042, 0.09222774276469126, 0.13617452768790128]"
optimized,equal_total,grid,30,relative_frobenius_p,0.0049765004549204295,0.00452497318903425,0.0016241580088032586,0.0016234341690936514,10,0,0.001953125,True,"[0.0081192885836232, 0.0045561105597011, 0.0044163779671757, 0.004205377219235199, 0.0033388604859465004, 0.004982924036422601, 0.0061811074216111, 0.0067723157005913, 0.0026988067565302, 0.0044938358183674]"
optimized,equal_total,grid,30,relative_frobenius_so,0.0013595249257805301,0.0010696372892491498,0.0012031037645396456,0.0019337491704171,10,0,0.001953125,True,"[0.0002649506430613001, 0.0021569981594093002, 0.0008810585530679, 0.00011677223436560007, 0.0004724708890988, 2.4979598258899945e-05, 0.0012582160254304, 0.0022817737801805998, 0.0027985389537002, 0.0033394904212323004]"
optimized,equal_total,grid,30,ssim_p,0.0012330688704498606,0.001149397974576305,0.0007796431584642045,0.0004069185649631657,10,0,0.001953125,True,"[0.003164519636614571, 0.001237935044895666, 0.0009516907574725897, 0.0009120996267341086, 0.00012055429008717145, 0.0012611275141547473, 0.0013515121277909437, 0.001060860904256944, 0.0014933502750874572, 0.0007770385274044056]"
optimized,equal_total,grid,30,ssim_so,2.5102249668862432e-05,2.1988206631518015e-05,3.519347586932886e-05,3.241562947392529e-05,8,0,0.064453125,True,"[1.2258645753826514e-05, 4.223936999681044e-05, 6.454938608735361e-06, 1.133383064033655e-05, -1.891789401686772e-05, -2.337729022261481e-05, 3.3643054371812475e-05, 3.1717767509209516e-05, 8.745410878285842e-05, 6.821596526451756e-05]"
optimized,equal_total,grid,30,rmse_p,0.7947598076265912,0.7258867124067827,0.25852498110516126,0.26006490471788635,10,0,0.001953125,True,"[1.2959280095587487, 0.7289485889430709, 0.7098294898055132, 0.6725785167543701, 0.5277245770315795, 0.800612927421839, 0.9890705771727766, 1.0706656979165379, 0.4294148557909808, 0.7228248358704946]"
optimized,equal_total,grid,30,rmse_so,0.00036562181948696,0.00028787380632175005,0.0003235803928828799,0.0005193605332209749,10,0,0.001953125,True,"[7.129691998200002e-05, 0.0005803039509085001, 0.0002372033674554, 3.141036694110006e-05, 0.000126916950166, 6.728177079199998e-06, 0.00033854424518810005, 0.0006126486306958, 0.000752213924974, 0.0008989516614795]"
optimized,equal_total,grid,30,train_range_nrmse_p,0.01924145305127205,0.01753233809008545,0.006299671275591824,0.006281343167850124,10,0,0.001953125,True,"[0.0313005426544617, 0.0176062915785662, 0.0171445207109539, 0.0162447855103562, 0.0127461290375296, 0.0193371999830556, 0.023889016643455798, 0.0263160049546554, 0.0103716548380814, 0.0174583846016047]"
optimized,equal_total,grid,30,train_range_nrmse_so,0.00055905390185051,0.00044017333235355,0.0004947704747417319,0.0007941280226977999,10,0,0.001953125,True,"[0.00010901652795720007, 0.0008873135319711, 0.00036269571737839997, 4.8028009437800024e-05, 0.0001940623136245, 1.0287716563900005e-05, 0.0005176509473287, 0.0009367701521054, 0.0011501724114088001, 0.0013745416907293]"
optimized,equal_total,grid,100,anomaly_relative_frobenius_p,0.04915743983891164,0.021672571853584448,0.09207802102954853,0.04949888731774838,7,0,0.16015625,True,"[0.05353894280976548, 0.193655135921869, 0.03953146462855471, 0.018400476814285305, -0.034436230628570805, -0.0460288452093352, 0.2325735708304147, -0.003621236271195996, 0.02494466689288359, 0.013016452600445608]"
optimized,equal_total,grid,100,anomaly_relative_frobenius_so,0.014030549266698434,0.021793674896737142,0.10444007265388437,0.13890760684403808,6,0,0.921875,False,"[0.024378072817600682, 0.0996604025057169, -0.10924110815156629, 0.09859041331585339, -0.06509757474344868, -0.12484972155192409, -0.04018839038064537, 0.021864305413227092, 0.021723044380247192, 0.2134660490619235]"
optimized,equal_total,grid,100,anomaly_ssim_p,0.030222543069061768,0.011270163020737578,0.07256843740896575,0.03218139803100692,7,0,0.322265625,True,"[0.011789711999224739, 0.19849852205465923, 0.016686556766832505, -0.03803246284454187, 0.010750614042250417, -0.04059599375791845, 0.11114243055216222, -0.006615567959974866, 0.032698487828798584, 0.005903132009125178]"
optimized,equal_total,grid,100,anomaly_ssim_so,0.02494053658320957,0.02045283314008728,0.025013807434164904,0.02029097276032113,9,0,0.005859375,True,"[0.015110662282490805, 0.06451451543419773, 0.0014197262523071297, 0.035287366810263565, 0.0116140535539756, -0.011444418367945852, 0.017378364795414103, 0.02525461355491143, 0.023527301484760454, 0.06674318003172075]"
optimized,equal_total,grid,100,relative_frobenius_p,0.00019817301369957994,0.00016348384651115,0.00046399843237667605,0.0003179486853247999,7,0,0.275390625,True,"[0.00025687400764309995, 0.0008036298574648, 0.0003102108912306999, 6.225329774549987e-05, -0.00042749877442200017, -0.0003688541769254999, 0.0010669944604733998, -4.884711923649999e-05, 0.00021515156004439998, 0.0001118161329779]"
optimized,equal_total,grid,100,relative_frobenius_so,5.1279357323830065e-05,7.705676252675001e-05,0.0003401335284592749,0.00042039154091607495,6,0,0.845703125,False,"[6.795889498980006e-05, 0.0002991358730218001, -0.0003108232577113, 0.00028269992790900004, -0.0001943442363521999, -0.00044286248666689995, -0.00012478928239369994, 8.615463006369996e-05, 0.000125644388487, 0.0007240191218911003]"
optimized,equal_total,grid,100,ssim_p,-9.547631345816488e-05,0.0002229726785906161,0.0009776239723959712,0.00028022064351526654,8,0,0.431640625,True,"[-0.0027058414363615446, 0.0004492780948848196, 0.00021933668474682921, 0.0002534848127636602, -0.000672430236072552, 0.0004554337204060177, 0.000557680859935572, 0.00010937541533795336, 0.0001523102773431928, 0.00022660867243440297]"
optimized,equal_total,grid,100,ssim_so,-3.7615732294660196e-06,-2.3817998717201583e-06,1.4944204869007968e-05,1.396628988181714e-05,3,0,0.4921875,False,"[-1.5520650878952935e-06, 7.033731141192767e-06, -6.937779734150773e-06, -8.311667779592469e-07, -1.8685828919173808e-05, -3.389239859519222e-05, -3.211534655545023e-06, -9.552451049166244e-06, 1.432840392523449e-05, 1.5685357457995153e-05]"
optimized,equal_total,grid,100,rmse_p,0.03177899079267503,0.026109394604776695,0.07414851250576684,0.050947097406637706,7,0,0.275390625,True,"[0.04099992480915371, 0.1285756442815342, 0.04985914708636939, 0.00995635551294019, -0.06756844464240616, -0.059264283425063596, 0.1707352347850788, -0.0077224596904097165, 0.03423337958752401, 0.01798540962202938]"
optimized,equal_total,grid,100,rmse_so,1.3786192726080012e-05,2.0709817900000028e-05,9.155303898110903e-05,0.000113023450637325,6,0,0.845703125,False,"[1.8287405692500017e-05, 8.04774580895e-05, -8.368152508810001e-05, 7.60429781796e-05, -5.2205497374e-05, -0.00011928363303259995, -3.3576661369500024e-05, 2.313223010750004e-05, 3.3771714518999996e-05, 0.00019489745753690005]"
optimized,equal_total,grid,100,train_range_nrmse_p,0.0007672288304765999,0.0006306200757149,0.0017911037436098127,0.00123299361668715,7,0,0.275390625,True,"[0.0009902709763604995, 0.00310548688544, 0.0012042486148144999, 0.00024047580430169987, -0.0016319803013945004, -0.0014314099375504, 0.0041237672614465, -0.0001898111500821002, 0.0008268386438769998, 0.0004344015075528002]"
optimized,equal_total,grid,100,train_range_nrmse_so,2.1079772662369998e-05,3.166633906004999e-05,0.00013998913888802375,0.00017281846353722497,6,0,0.845703125,False,"[2.7962350609899973e-05, 0.00012305402620420004, -0.00012795320361049997, 0.00011627348641089991, -7.982479559330005e-05, -0.00018239059301040006, -5.134038109669997e-05, 3.537032751020001e-05, 5.163862703960005e-05, 0.00029800788215980005]"
optimized,equal_total,grid,300,anomaly_relative_frobenius_p,0.05153842445155017,0.05052958212492881,0.04225128920960449,0.05467893166805521,9,0,0.005859375,True,"[0.08555785120692459, 0.05566994383798202, 0.038718747899606706, 0.10534154777394009, -0.02314316460861259, 0.0453892204118756, 0.10713235565013479, 0.007155703838605899, 0.02320027938849771, 0.0703617591165469]"
optimized,equal_total,grid,300,anomaly_relative_frobenius_so,0.02726486296177578,0.02967865277419454,0.06435754096178833,0.07060173455594533,7,0,0.232421875,True,"[0.028648747012055886, 0.054405252708025986, -0.005828609093405268, 0.12023779929296319, -0.07865021951676338, -0.062419116102420125, 0.07435932314274407, 0.012562111192692682, 0.030708558536333197, 0.09862478244553158]"
optimized,equal_total,grid,300,anomaly_ssim_p,0.026004974793272507,0.02713917684489414,0.019931615090601363,0.0338076827866354,10,0,0.001953125,True,"[0.03432706242427086, 0.028940831565561487, 0.004943077210445179, 0.05733125152270513, 0.001986129813819404, 0.025337522124226797, 0.04898804167196402, 0.0037730335876919874, 0.04253892459141162, 0.011883873420628577]"
optimized,equal_total,grid,300,anomaly_ssim_so,0.02083407352700011,0.01819796228460635,0.014928092495026572,0.02503844265919211,10,0,0.001953125,True,"[0.015500786317958037, 0.03578772699230737, 0.007035177944479609, 0.04035797682584874, 0.006219788639654555, 0.0016617318762376376, 0.025829444288285597, 0.011933320795000424, 0.020895138251254664, 0.043119643338974445]"
optimized,equal_total,grid,300,relative_frobenius_p,0.00027707321191965,0.00033011473987444996,0.00024599623808456883,0.000190970826367675,9,0,0.013671875,True,"[0.0004104972375519, 0.00023101906809039991, 0.0003038333491089, 0.00035639613064, -0.00028730422365740005, 0.0003637285154596999, 0.0004914987958779001, 9.652380912170003e-05, 0.0002001059515181, 0.0006044334854853]"
optimized,equal_total,grid,300,relative_frobenius_so,9.076550619673999e-05,0.00012158223461345,0.00020362434392550715,0.00021763733446984995,7,0,0.232421875,True,"[7.986427821220004e-05, 0.00016330019101469995, -1.6584116519799928e-05, 0.0003447720325825, -0.00023480470526210015, -0.0002214108660321, 0.00023089371050640005, 4.9500042291300084e-05, 0.00017761589909209992, 0.00033450859608219995]"
optimized,equal_total,grid,300,ssim_p,-0.00024500356252304956,-0.0001474888911675576,0.00043083302677916654,0.0005753068384886095,4,0,0.193359375,False,"[8.286830456383232e-05, -0.0010655303927896709, -0.0002949502953787375, 4.5376226384230556e-05, -0.0007018283908357681, -0.0005366552705403649, -0.00039728040225761596, 0.00012595358909439636, -2.748695637766474e-08, 0.0002920384934855802]"
optimized,equal_total,grid,300,ssim_so,-4.012539754794098e-06,-1.0384284296338642e-06,1.4785466775663784e-05,1.278696919013167e-05,4,0,0.556640625,False,"[2.477557823343801e-07, -3.0046779653236655e-07, -6.4290280870071825e-06, -1.7763890627353618e-06, -1.6564880541025673e-05, -3.774861555283504e-05, 9.624562200993836e-06, -7.742316277981054e-06, 7.081381352413985e-06, 1.34826004344335e-05]"
optimized,equal_total,grid,300,rmse_p,0.044431435320748884,0.05291680103191734,0.03931736351389728,0.030630132990998628,9,0,0.013671875,True,"[0.0655198866884768, 0.0369615753386123, 0.04883410631672129, 0.056999495747113396, -0.04540995364950699, 0.05844073668801318, 0.07864723334510659, 0.015259880966532899, 0.0318394298169456, 0.09722196194947381]"
optimized,equal_total,grid,300,rmse_so,2.441918295286999e-05,3.271212317409997e-05,5.4780525070659234e-05,5.855564542510001e-05,7,0,0.232421875,True,"[2.149108598989999e-05, 4.393316035829995e-05, -4.464865894600003e-06, 9.273964922650003e-05, -6.30741443845e-05, -5.963632795350003e-05, 6.212584751920001e-05, 1.3290595848099976e-05, 4.774103730709997e-05, 9.004579151219999e-05]"
optimized,equal_total,grid,300,train_range_nrmse_p,0.00107380255869046,0.00127809966213775,0.0009490981179421963,0.0007398094470718249,9,0,0.013671875,True,"[0.0015825014915037, 0.0008927327420420001, 0.0011794907920455, 0.00137670853223, -0.0010967863806165996, 0.0014115188173794996, 0.0018995662288463998, 0.0003750742214905997, 0.0007690175871871, 0.0023482015547964]"
optimized,equal_total,grid,300,train_range_nrmse_so,3.733814226117e-05,5.001845930305e-05,8.376214069810895e-05,8.953448701774998e-05,7,0,0.232421875,True,"[3.2860936731099976e-05, 6.717598187500003e-05, -6.827001471399982e-06, 0.00014180352482520003, -9.644349610620005e-05, -9.118690422049995e-05, 9.499350315059999e-05, 2.03219804475e-05, 7.299841465250001e-05, 0.00013768448272789998]"
optimized,equal_total,wells,5,anomaly_relative_frobenius_p,0.07713723752440235,0.06475392621515545,0.13334552183326134,0.0836876762209618,8,0,0.130859375,True,"[-0.12643995321679247, 0.3753361700158934, 0.03759137123355999, 0.0326304312735044, -0.05278090359455101, 0.08899148819232869, 0.12103302092109108, 0.040516364237982216, 0.14736007900636, 0.1071343071746472]"
optimized,equal_total,wells,5,anomaly_relative_frobenius_so,1.1211648068850129,1.036788096336324,0.3439927993497495,0.3719364905935175,10,0,0.001953125,True,"[1.7067414250764608, 1.5676194751606707, 0.9573397389828764, 1.381370738105509, 1.0806803924626558, 0.7918458493941529, 0.9592021720663588, 0.9928958002099924, 0.5990973403189205, 1.1748551370725313]"
optimized,equal_total,wells,5,anomaly_ssim_p,0.1040409942782661,0.06534997324726016,0.1356184254954813,0.14033966391243594,8,0,0.009765625,True,"[0.010291225110445335, 0.43813190933221147, -0.0002205182061134625, 0.08710993406690504, -0.002434043689698351, 0.10491163915137891, 0.18365798545148493, 0.009896192634414214, 0.1654756065040176, 0.04359001242761529]"
optimized,equal_total,wells,5,anomaly_ssim_so,0.1038325865893904,0.10300747354955342,0.01620212311087691,0.020581744094817833,10,0,0.001953125,True,"[0.10685678779353514, 0.1351073598237874, 0.0901710442054725, 0.09029012664067737, 0.09929133638849075, 0.090492226749601, 0.08449390812083934, 0.12262186704176126, 0.10672361071061609, 0.1122775984191231]"
optimized,equal_total,wells,5,relative_frobenius_p,0.0004707338010028199,0.0005509000286013502,0.0007214724322223956,0.0007119825588679247,8,0,0.10546875,True,"[-0.0006066451036288003, 0.0015575696011127997, 0.00029498661085589984, 0.0001103967018972001, -0.0006552334906492004, 0.0007131372073592001, 0.0005552718754589002, 0.0005465281817438002, 0.0012710031776583999, 0.0009203232482199997]"
optimized,equal_total,wells,5,relative_frobenius_so,0.00365239484981824,0.0036887811989093494,0.0007339858242014321,0.0009384416429519997,10,0,0.001953125,True,"[0.004757892970021899, 0.0047052912538796, 0.0027239146640138, 0.0039609673490965, 0.0032262953948985996, 0.0028088074010942004, 0.0029784260974112, 0.003912430271264, 0.003465132126554699, 0.0039847909699479]"
optimized,equal_total,wells,5,ssim_p,8.32680609026193e-05,0.00033567880946061557,0.0009541316957834089,0.0008064411351376699,7,0,0.4921875,True,"[-0.0008103033516729807, 0.0003243533983128266, 0.0003470042206084045, -0.00033450682691915645, -0.0021398259032552325, 0.0010236130548426647, 0.0005441028176234042, 0.0003170705795307871, 0.0008961020127219443, 0.0006650706072335311]"
optimized,equal_total,wells,5,ssim_so,0.0002044153578837582,0.00019396452082981464,6.970244001284019e-05,9.929457190835378e-05,10,0,0.001953125,True,"[0.0002470309557276451, 0.00027885109612957315, 0.00011623344458555618, 0.0002115772279074335, 9.416938347517334e-05, 0.00017014073314147726, 0.00017635181375219577, 0.00017598375705851765, 0.00028503903096743777, 0.00028877613609257224]"
optimized,equal_total,wells,5,rmse_p,0.07539799237881764,0.08762748790106165,0.11509114230196318,0.11457423327772136,8,0,0.10546875,True,"[-0.0968272495252902, 0.2492011877310978, 0.04741220000633484, 0.017656073675620665, -0.10356312225838438, 0.11458068858044507, 0.0888518896189534, 0.08640308618316989, 0.2022329479216834, 0.14803222185454573]"
optimized,equal_total,wells,5,rmse_so,0.00098241248185967,0.00099093033671255,0.00019737109496322563,0.00025314592786775006,10,0,0.001953125,True,"[0.0012803256880114001, 0.0012658792001702, 0.000733347095622, 0.0010654539459043, 0.0008666598965198, 0.0007565435352468002, 0.0008013957815007999, 0.0010504744463287002, 0.0009313862270964, 0.0010726590021963]"
optimized,equal_total,wells,5,train_range_nrmse_p,0.0018247691378775097,0.0021348748978424507,0.0027802112705299056,0.0027673106653251494,8,0,0.10546875,True,"[-0.002338668067613202, 0.0060189550257314, 0.0011451474708147006, 0.00042644705810650045, -0.0025013595676363996, 0.0027674667912385995, 0.0021460392401693, 0.0021237105555156014, 0.0048845313673831995, 0.0035754215050653997]"
optimized,equal_total,wells,5,train_range_nrmse_so,0.00150215742589152,0.00151518164856395,0.0003017901965110388,0.00038707268321844994,10,0,0.001953125,True,"[0.0019576814986769, 0.0019355921020239, 0.0011213240932762, 0.0016291319444108998, 0.0013251659799917, 0.0011567926003241, 0.0012253739101327, 0.0016062275463712, 0.0014241357507566998, 0.0016401488329509]"
optimized,equal_total,wells,10,anomaly_relative_frobenius_p,0.042703978264027304,0.013209470725561098,0.09301567682068859,0.12314542797707373,6,0,0.322265625,False,"[0.013656522301245588, -0.0723140326163575, 0.21158198061164182, -0.033141478816038905, 0.0641121505750917, -0.005790555253375906, 0.16584539712408872, 0.012762419149876608, 0.10775152321057019, -0.03742414364646929]"
