outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
4,4,equal_per_property,wells,10,4D,4D-E-6ca320f290f9,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",20000,1858241.9811874523,0.0018966143589861512,0.5605905197318948,0.30333118907557033,0.007326356674180723,0.9972946700024856,0.904320898092248,0.0031523969701278045,1.0993852121553926,0.0008479579594731031,0.0012965697903747127,0.9998669518952872,0.8432829568760116
4,4,equal_per_property,wells,15,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",6690,1560606801.1104987,0.0016379267526044478,0.4841291036181629,0.26195850892523087,0.006327082539951591,0.9981550883987994,0.8662766295516952,0.00426402317649316,1.4870601859303243,0.0011469724232537188,0.0017537777407121817,0.9998457099915286,0.8137434056196868
4,4,equal_per_property,wells,15,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",11890,8402667228.930539,0.0009099791317898386,0.26896647281945885,0.14553567559581163,0.003515122435916526,0.9988442205361879,0.9656059223125242,0.002867418021702687,1.0,0.0007713019513975857,0.0011793589508382882,0.9999354693146957,0.8477166195559412
4,4,equal_per_property,wells,20,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",12850,3989203717.1668887,0.0010040068726012443,0.2967586593759599,0.1605738125218969,0.003878338480964304,0.9992112519375085,0.9108935462923051,0.004224748663580847,1.4733633643943447,0.0011364080380750722,0.0017376242716356878,0.9998535430978319,0.8203997821379114
4,4,equal_per_property,wells,20,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",19130,18974344066.611347,0.0004923694673336397,0.14553177575868848,0.07874611688095344,0.0019019545623871115,0.9994230742047872,0.9866078595848009,0.002867418021702687,1.0,0.0007713019513975857,0.0011793589508382882,0.9999354693146957,0.8477166195559412
4,4,equal_per_property,wells,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",3410,18177289397.667328,0.0009329262573589155,0.2757490541007681,0.1492056778035643,0.003603763980661627,0.9996133282681304,0.9348016422040182,0.002821782095034151,0.9840846621165346,0.0007590264202309179,0.001160589054649809,0.9999079326179455,0.8254511706407619
4,4,equal_per_property,wells,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,52631364107.72357,0.00027449697221394086,0.08113425883820814,0.04390111916257321,0.0010603435088918302,0.9999421792862304,0.9937742839585244,0.0025172702549016773,0.8778874359612588,0.000677116292464342,0.001035344405429385,0.9999456097413392,0.8619802769673252
4,4,equal_per_property,grid,30,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",3750,18883.111606411745,0.014119032161271703,4.1732234810400035,2.258098908606879,0.05453985150834793,0.9948494412949818,-0.15151781304825346,0.005492419938417615,1.9154584008494822,0.0014773968023961083,0.002259013010000236,0.9999139904682836,0.7617464063382334
4,4,equal_per_property,grid,30,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",4140,45616.74573805417,0.002748728924297958,0.812453712044018,0.43961241203478674,0.010617956362414626,0.9984728609981712,0.5596775156240444,0.002382202190355992,0.8307830153558945,0.0006407845609319729,0.0009797913853643989,0.9999495167208331,0.8707496734840817
4,4,equal_per_property,grid,100,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",4940,4.3767298116357565e+18,0.001117276194047533,0.33023816325000904,0.17868931280654735,0.004315882067632889,0.9997504813045591,0.826843402274728,0.0022044993135630275,0.7688098829252613,0.0005929845629540041,0.0009067028169208443,0.9999563469311173,0.8350157370596286
4,4,equal_per_property,grid,100,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",20000,4.1569747985759846e+18,0.00030479936262829146,0.09009086760319726,0.048747470806315175,0.0011773974156093156,0.9998950971736901,0.9873902663779756,0.002020580623509646,0.7046690117089434,0.0005435125838205165,0.0008310577063373132,0.999957252376812,0.8936808603884333
4,4,equal_per_property,grid,300,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",6640,173700.27320750905,0.0009189331116433925,0.2716130394216731,0.14696771228954889,0.0035497104109309245,0.9997738546384264,0.8729258461194092,0.0019065549809960025,0.6649030474684262,0.0005128410180025989,0.000784159360471544,0.9999596789499692,0.8567229986222847
4,4,equal_per_property,grid,300,4D,4D-B-643a4d560541,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",2670,114740.9704574229,0.0002474152956110133,0.0731296104023702,0.03956986588105883,0.000955730770309632,0.9999585859346882,0.9880536078917863,0.001913404749917475,0.6672918756300784,0.0005146835258252366,0.0007869766463460059,0.999958789988502,0.8978570349590335
