outer_fold,test_run,capacity_regime,geometry,budget,role,candidate,variant,selected_4d_variant,solver,iterations,condition_number,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so
2,2,equal_total,grid,30,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",6390,7.050730853171769e+18,0.0019288252415793246,0.46479969709679686,0.30859971893641786,0.007453607449238755,0.9990362847830502,0.7708770428328825,0.002202983169074497,0.7339480454998288,0.0005926754416651982,0.0009062301551336061,0.999952592354388,0.8934651862980925
2,2,equal_total,grid,100,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-B,"lasso(l1=0.001,max_iter=20000)",1690,4993.91731636963,0.0011517097783962902,0.2775338815577189,0.18426620838827423,0.004450580798386271,0.9995731886045167,0.8119470486350736,0.0018865927685961827,0.6285391076078869,0.0005075559441699473,0.000776078220369299,0.999966944675864,0.8455962009353909
2,2,equal_total,grid,100,4D,4D-B-2828b82824ed,4D-B,4D-B,"lasso(l1=0.001,max_iter=20000)",820,16424.37137618955,0.0006354852643994791,0.15313640242518997,0.10167358335757717,0.0024557215441306825,0.9998190255812601,0.9743622321064564,0.0018283341674668967,0.6091296145928509,0.0004918824507725366,0.0007521126713445011,0.9999641874145746,0.9081546242487452
2,2,equal_total,grid,300,3D,3D-independent-7db5f3bc9ad5,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",1170,5465.803022883771,0.0009403750974666514,0.22660739347333705,0.1504540092680452,0.0036339149242037723,0.999608709376096,0.8963681205640992,0.0013359490764172771,0.44508611199952586,0.0003594145520596332,0.0005495626819885537,0.9999701337352309,0.8900396410932413
2,2,equal_total,grid,300,4D,4D-D-2ecf0e4138e3,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",160,507.46153784366743,0.0006998523535991054,0.1686472962677509,0.11197190650659182,0.0027044568910153588,0.9985178178447932,0.9201883229666661,0.0009388995293542918,0.31280469327407223,0.0002525950724685188,0.0003862303979830514,0.999973188349292,0.9545473182856583
2,2,equal_per_property,wells,5,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-E,"lasso(l1=0.001,max_iter=20000)",1060,27952356.154924516,0.002451312661965968,0.5907063834556663,0.39219436898730026,0.009472668608734303,0.9984076521913002,0.5134258305164382,0.01464626079428503,4.8795626924205315,0.003940329280247444,0.0060249589638527645,0.9992088629868984,0.7234089972351471
2,2,equal_per_property,wells,5,4D,4D-E-6ca320f290f9,4D-E,4D-E,"lasso(l1=0.001,max_iter=20000)",4410,14912.326817899817,0.0014247165462398263,0.34332183386341897,0.22794554750521318,0.005505567654958621,0.9985095543974826,0.9125715672881669,0.0024882297074937925,0.8289810635897432,0.0006694162086916432,0.001023570595311205,0.9999256758330402,0.8827469176851829
2,2,equal_per_property,wells,10,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",14200,7962275874.589764,0.0016965358297200165,0.40882363148776585,0.2714348967086701,0.006555965686112429,0.9986959749936191,0.7632050333286539,0.00432990708839922,1.4425561163327234,0.0011648884258450237,0.0017811721975536448,0.9998312529751914,0.798529873681003
2,2,equal_per_property,wells,10,4D,4D-D-ff94f89c821d,4D-D,4D-D,"lasso(l1=0.001,max_iter=20000)",9350,320017.79458831524,0.0014042843463718,0.33839817354160373,0.22467652603006782,0.005426610995818289,0.9982223936523922,0.9127108845505213,0.004002890913054787,1.3336070848057562,0.0010769102429543467,0.0016466491909897427,0.9998570916069485,0.8584763671988533
2,2,equal_per_property,wells,15,3D,3D-independent-fa9b36e31dc0,3D-independent,4D-D,"lasso(l1=0.001,max_iter=20000)",4880,13657763528.582594,0.0010324203124038114,0.24878803851040174,0.1651806557504355,0.003989607542141852,0.9991374643271875,0.8880693440396831,0.0041487308271242725,1.3821952544249232,0.0011161460104794586,0.0017066426261676325,0.9998447499275803,0.807432887671697
