outer_fold,test_run,method,candidate,regime,budget,measurements,placement,solver,rmse_p,rmse_so,mae_p,mae_so,score,condition,online_seconds_per_snapshot,iterations,storage_floats,memory_bytes,basis_seconds,config_json,solver_json,seed
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,1,1,configured,lasso(l1=0.0001),0.8489499542620408,0.269080804263103,0.478548335082106,0.1307909973771698,195.0786618335294,1.0,5.189541373244326e-06,10.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,2,2,configured,lasso(l1=0.0001),0.8183102442302241,0.269080804263103,0.4437614394139383,0.1307909973771698,195.0575508581031,813.4383391910399,0.0008241754360899,2300.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,3,3,configured,lasso(l1=0.0001),0.8119354113175065,0.269080804263103,0.4251317364255613,0.1307909973771698,195.0531585534492,5308.697756304388,0.0006411776315995,1430.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,4,4,configured,lasso(l1=0.0001),0.5116473439248793,0.269080804263103,0.3082658735989705,0.1307909973771698,194.84625796578177,6196.472735786402,0.0009403721804365,1430.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,5,5,configured,lasso(l1=0.0001),0.4989786358070359,0.269080804263103,0.276307954357067,0.1307909973771698,194.8375291369031,13616.995213047176,0.0003563884737169,800.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,6,6,configured,lasso(l1=0.0001),0.2845241573913725,0.269080804263103,0.2210713665409475,0.1307909973771698,194.68976849493893,15150.690379971957,0.0021101159097878,5000.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,7,7,configured,lasso(l1=0.0001),0.2470185680636222,0.269080804263103,0.1848184131904907,0.1307909973771698,194.66392688045153,16486.85646325629,0.0018095936692062,5000.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""l1"": 0.0001, ""name"": ""lasso""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,8,8,condition_pressure,ridge(alpha_relative=1e-06),0.249621043950108,0.269080804263103,0.2010870910936152,0.1307909973771698,194.6657200046172,924.5203215465804,1.2976240412213076e-06,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,9,9,condition_pressure,ridge(alpha_relative=1e-06),0.2427860499769203,0.269080804263103,0.1886519802567872,0.1307909973771698,194.66101064576043,1176.8165291128637,1.353067713544557e-06,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
1,1,final_accuracy,TBMD-independent-22aa05a294a7,well_pressure,10,10,condition_pressure,ridge(alpha_relative=1e-06),0.2398683725536862,0.269080804263103,0.1867212934805617,0.1307909973771698,194.65900034552195,1343.026639066402,9.094586502235468e-07,0.0,149728.0,1197824.0,0.5414685420037131,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}","{""alpha_relative"": 1e-06, ""name"": ""ridge""}",-1
