basis_clustering_placement_seconds,basis_seconds,budget,condition,config_json,iterations,mae_p,mae_so,measurements,method,online_seconds_per_snapshot,outer_fold,placement,regime,rmse_p,rmse_so,score,solver_json
11.982393833997776,0.5354095000002417,5,9432003.901635354,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.2717482463763176,0.0007718643357743063,10,final_accuracy,5.447970094033201e-07,1,configured,well_joint,0.4985009051007132,0.0018334351584935943,1.6686920301631605,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,5,1608.02811071538,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.4825156454628059,0.00026033451762241924,10,final_accuracy,4.818270974652492e-07,1,dg_joint,well_joint,0.5691162988081687,0.0007587340009987812,0.9405440524768538,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,5,1608.02811071538,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.4825156454628059,0.00026033451762241924,10,final_accuracy,5.222481055731388e-07,1,condition_joint,well_joint,0.5691162988081687,0.0007587340009987812,0.9405440524768538,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,5,890307.2538568852,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1795430564568085,0.00047113011917855954,10,final_accuracy,4.7462406354655226e-07,1,dg_pressure,well_joint,0.25121410698631086,0.0015094362195111277,1.2641206986793254,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,5,890307.2538568852,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1795430564568085,0.00047113011917855954,10,final_accuracy,4.827744490291951e-07,1,condition_pressure,well_joint,0.25121410698631086,0.0015094362195111277,1.2641206986793254,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,6,15884319.358698254,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.2159971690543778,0.0002462694754001701,12,final_accuracy,4.88721805841739e-07,1,configured,well_joint,0.2501183503842213,0.0007571806105787439,0.7196294225024464,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,6,2195.677271647615,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.47522736418123585,0.00027370117404967425,12,final_accuracy,4.909172850219827e-07,1,dg_joint,well_joint,0.5653844168354097,0.0007452761329791026,0.9282453063483829,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,6,2195.677271647615,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.47522736418123585,0.00027370117404967425,12,final_accuracy,4.921654126382804e-07,1,condition_joint,well_joint,0.5653844168354097,0.0007452761329791026,0.9282453063483829,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,6,1012122.5617984916,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.19239617201428283,0.00030703531637412865,12,final_accuracy,4.818270974652492e-07,1,dg_pressure,well_joint,0.23503674832543242,0.0009853174816180537,0.8741372239708503,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,6,1012122.5617984916,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.19239617201428283,0.00030703531637412865,12,final_accuracy,4.996842121761432e-07,1,condition_pressure,well_joint,0.23503674832543242,0.0009853174816180537,0.8741372239708503,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
