regime,budget,metric,left,right,left_mean,right_mean,mean_delta,median_delta,left_wins,ties,wilcoxon_p,wilcoxon_p_holm
well_joint,24,rmse_p,final_accuracy,rank_optimized_joint,0.18058565207003238,0.09902033917811359,0.0815653128919188,0.0644080039217011,1,0,0.005859375,1.0
well_joint,24,rmse_so,final_accuracy,rank_optimized_joint,0.0006466453494365799,0.0006432757703124,3.3695791241799708e-06,4.561107909209998e-05,4,0,0.845703125,1.0
well_joint,24,score,final_accuracy,rank_optimized_joint,0.500217688056513,0.4572387994137649,0.042978888642748195,0.046849151384037224,4,0,0.375,1.0
well_joint,24,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18058565207003238,0.46646568290070123,-0.28588003083066893,-0.28649431011162557,10,0,0.001953125,0.703125
well_joint,24,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006466453494365799,0.00424942921402693,-0.00360278386459035,-0.0036057443833212,10,0,0.001953125,0.703125
well_joint,24,score,final_accuracy,original_basis_optimized_recovery,0.500217688056513,2.894338836636963,-2.3941211485804503,-2.4393102420538058,10,0,0.001953125,0.703125
well_joint,24,rmse_p,final_accuracy,prior+IDW,0.18058565207003238,0.3769973993175938,-0.19641174724756139,-0.1879592416693846,8,0,0.02734375,1.0
well_joint,24,rmse_so,final_accuracy,prior+IDW,0.0006466453494365799,0.00098158681420477,-0.00033494146476819003,-0.0002925554328161,8,0,0.009765625,0.99609375
well_joint,24,score,final_accuracy,prior+IDW,0.500217688056513,0.756099659015894,-0.25588197095938103,-0.23338345312109932,8,0,0.009765625,1.0
well_joint,25,rmse_p,final_accuracy,POD-E,0.18654333864313316,0.09059453645981817,0.09594880218331495,0.08959912408758045,0,0,0.001953125,0.703125
well_joint,25,rmse_so,final_accuracy,POD-E,0.0007006537004782601,0.0006059274045983299,9.472629587993e-05,6.288675999984995e-05,0,0,0.001953125,0.703125
well_joint,25,score,final_accuracy,POD-E,0.537754988477081,0.42993694820534,0.10781804027174105,0.10469916099803872,0,0,0.001953125,0.703125
well_joint,25,rmse_p,final_pareto,POD-E,0.20460446121892933,0.09059453645981817,0.11400992475911113,0.1122386497400415,0,0,0.001953125,0.703125
well_joint,25,rmse_so,final_pareto,POD-E,0.00067635422471811,0.0006059274045983299,7.042682011978001e-05,5.317681378169995e-05,2,0,0.10546875,1.0
well_joint,25,score,final_pareto,POD-E,0.5241253119234992,0.42993694820534,0.09418836371815922,0.07728616915191819,1,0,0.005859375,0.703125
well_joint,25,rmse_p,final_accuracy,rank_optimized_joint,0.18654333864313316,0.10098280012259131,0.08556053852054184,0.06642495371568105,0,0,0.001953125,0.703125
well_joint,25,rmse_so,final_accuracy,rank_optimized_joint,0.0007006537004782601,0.00065399282949462,4.666087098364e-05,4.057645703600004e-05,3,0,0.322265625,1.0
well_joint,25,score,final_accuracy,rank_optimized_joint,0.537754988477081,0.46751164309221993,0.07024334538486116,0.08662993842793593,2,0,0.009765625,1.0
well_joint,25,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18654333864313316,0.4361533571730415,-0.24961001852990838,-0.2657436740111071,10,0,0.001953125,0.703125
well_joint,25,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0007006537004782601,0.00425454485707399,-0.0035538911565957303,-0.00356184686777175,10,0,0.001953125,0.703125
well_joint,25,score,final_accuracy,original_basis_optimized_recovery,0.537754988477081,2.8838512959538916,-2.346096307476811,-2.460443601938242,10,0,0.001953125,0.703125
well_joint,25,rmse_p,final_accuracy,prior+IDW,0.18654333864313316,0.3487188129679216,-0.16217547432478846,-0.14674684294651325,8,0,0.02734375,1.0
well_joint,25,rmse_so,final_accuracy,prior+IDW,0.0007006537004782601,0.00088330366640013,-0.00018264996592187,-7.933563506785002e-05,7,0,0.130859375,1.0
well_joint,25,score,final_accuracy,prior+IDW,0.537754988477081,0.6926838168980427,-0.1549288284209617,-0.13175077035485627,7,0,0.064453125,1.0
well_joint,26,rmse_p,final_accuracy,POD-E,0.18436332898384739,0.08937583093161913,0.09498749805222821,0.09052968599549036,0,0,0.001953125,0.703125
well_joint,26,rmse_so,final_accuracy,POD-E,0.00070027382827169,0.00061382677081993,8.644705745176e-05,5.208387681789994e-05,0,0,0.001953125,0.703125
well_joint,26,score,final_accuracy,POD-E,0.5383146777835786,0.4335371122408098,0.1047775655427686,0.08361907171765878,0,0,0.001953125,0.703125
well_joint,26,rmse_p,final_pareto,POD-E,0.20993797768034123,0.08937583093161913,0.12056214674872208,0.1309289670932962,0,0,0.001953125,0.703125
well_joint,26,rmse_so,final_pareto,POD-E,0.00067552855807411,0.00061382677081993,6.170178725418e-05,5.637733493075e-05,3,0,0.130859375,1.0
well_joint,26,score,final_pareto,POD-E,0.5251784376092623,0.4335371122408098,0.09164132536845246,0.07897104247243569,1,0,0.00390625,0.703125
well_joint,26,rmse_p,final_accuracy,rank_optimized_joint,0.18436332898384739,0.09985562236628433,0.08450770661756303,0.0714659865623496,0,0,0.001953125,0.703125
well_joint,26,rmse_so,final_accuracy,rank_optimized_joint,0.00070027382827169,0.00065754293137782,4.273089689387e-05,3.709921312799997e-05,3,0,0.322265625,1.0
well_joint,26,score,final_accuracy,rank_optimized_joint,0.5383146777835786,0.4689854615175169,0.06932921626606155,0.0864078850341298,2,0,0.013671875,1.0
well_joint,26,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18436332898384739,0.4377161544289231,-0.2533528254450757,-0.26738696036093623,10,0,0.001953125,0.703125
well_joint,26,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00070027382827169,0.0042464694320703995,-0.00354619560379871,-0.00355349149616855,10,0,0.001953125,0.703125
well_joint,26,score,final_accuracy,original_basis_optimized_recovery,0.5383146777835786,2.8777676480367913,-2.339452970253213,-2.4418864237768965,10,0,0.001953125,0.703125
well_joint,26,rmse_p,final_accuracy,prior+IDW,0.18436332898384739,0.3412262669131819,-0.15686293792933453,-0.140433274423107,8,0,0.037109375,1.0
well_joint,26,rmse_so,final_accuracy,prior+IDW,0.00070027382827169,0.0008613749398519499,-0.00016110111158026,-7.78741826542e-05,7,0,0.130859375,1.0
well_joint,26,score,final_accuracy,prior+IDW,0.5383146777835786,0.67619218560517,-0.13787750782159156,-0.1288285616622572,7,0,0.10546875,1.0
well_joint,27,rmse_p,final_accuracy,POD-E,0.18945339695592756,0.08660891006041672,0.10284448689551087,0.10708085167787935,0,0,0.001953125,0.703125
well_joint,27,rmse_so,final_accuracy,POD-E,0.00067154371425149,0.00059444177647784,7.710193777365e-05,6.520589446514999e-05,0,0,0.001953125,0.703125
well_joint,27,score,final_accuracy,POD-E,0.5261980030991122,0.42024169144201295,0.10595631165709925,0.08972073597663655,0,0,0.001953125,0.703125
well_joint,27,rmse_p,final_pareto,POD-E,0.21845813525896976,0.08660891006041672,0.13184922519855302,0.13544925606181923,1,0,0.00390625,0.87109375
well_joint,27,rmse_so,final_pareto,POD-E,0.00065382664254505,0.00059444177647784,5.9384866067210026e-05,5.571840196714998e-05,3,0,0.130859375,1.0
well_joint,27,score,final_pareto,POD-E,0.5170941301804273,0.42024169144201295,0.09685243873841418,0.08827105934255661,1,0,0.00390625,0.703125
well_joint,27,rmse_p,final_accuracy,rank_optimized_joint,0.18945339695592756,0.10188147653745891,0.08757192041846866,0.099970342077711,0,0,0.001953125,0.703125
well_joint,27,rmse_so,final_accuracy,rank_optimized_joint,0.00067154371425149,0.0006628253591367501,8.718355114739992e-06,1.1639210695649948e-05,5,0,0.921875,1.0
well_joint,27,score,final_accuracy,rank_optimized_joint,0.5261980030991122,0.47449002202215196,0.051707981076960195,0.06711711672706189,2,0,0.013671875,1.0
well_joint,27,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18945339695592756,0.4347276138576478,-0.24527421690172022,-0.2588461291026282,10,0,0.001953125,0.703125
well_joint,27,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00067154371425149,0.00424259352828551,-0.0035710498140340196,-0.0035778033713918496,10,0,0.001953125,0.703125
well_joint,27,score,final_accuracy,original_basis_optimized_recovery,0.5261980030991122,2.873242796423032,-2.3470447933239194,-2.435767694095897,10,0,0.001953125,0.703125
well_joint,27,rmse_p,final_accuracy,prior+IDW,0.18945339695592756,0.33602014109733264,-0.14656674414140508,-0.14003418519794744,7,0,0.083984375,1.0
well_joint,27,rmse_so,final_accuracy,prior+IDW,0.00067154371425149,0.00084631428383838,-0.00017477056958689003,-9.235208441164995e-05,7,0,0.10546875,1.0
well_joint,27,score,final_accuracy,prior+IDW,0.5261980030991122,0.6637304653502231,-0.1375324622511108,-0.12037907122727853,7,0,0.10546875,1.0
well_joint,28,rmse_p,final_accuracy,POD-E,0.18304391897202615,0.08203659373641903,0.10100732523560714,0.103129685927139,0,0,0.001953125,0.703125
well_joint,28,rmse_so,final_accuracy,POD-E,0.00067026095305294,0.00059428101699042,7.597993606252e-05,6.38011989327e-05,0,0,0.001953125,0.703125
well_joint,28,score,final_accuracy,POD-E,0.5192984211914824,0.41705314950128847,0.10224527169019396,0.0899080880644296,0,0,0.001953125,0.703125
well_joint,28,rmse_p,final_pareto,POD-E,0.20576899683264122,0.08203659373641903,0.1237324030962222,0.1336446344553831,1,0,0.00390625,0.87109375
well_joint,28,rmse_so,final_pareto,POD-E,0.00065316423714669,0.00059428101699042,5.8883220156269996e-05,5.549382760330001e-05,3,0,0.130859375,1.0
well_joint,28,score,final_pareto,POD-E,0.5100108260420353,0.41705314950128847,0.0929576765407468,0.09110923340162169,1,0,0.00390625,0.703125
well_joint,28,rmse_p,final_accuracy,rank_optimized_joint,0.18304391897202615,0.09629168439633992,0.08675223457568623,0.0837435500722256,0,0,0.001953125,0.703125
well_joint,28,rmse_so,final_accuracy,rank_optimized_joint,0.00067026095305294,0.0006620696781999801,8.191274852960012e-06,1.1512830606200011e-05,5,0,0.845703125,1.0
well_joint,28,score,final_accuracy,rank_optimized_joint,0.5192984211914824,0.4691815517402599,0.05011686945122259,0.06241779904862263,2,0,0.013671875,1.0
well_joint,28,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18304391897202615,0.4389893484120921,-0.2559454294400659,-0.27712929337759207,10,0,0.001953125,0.703125
well_joint,28,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00067026095305294,0.00424517977691236,-0.00357491882385942,-0.00358679764773155,10,0,0.001953125,0.703125
well_joint,28,score,final_accuracy,original_basis_optimized_recovery,0.5192984211914824,2.8795015476981964,-2.360203126506714,-2.4522330867504483,10,0,0.001953125,0.703125
well_joint,28,rmse_p,final_accuracy,prior+IDW,0.18304391897202615,0.32359199016355455,-0.14054807119152843,-0.1245596229177278,8,0,0.048828125,1.0
well_joint,28,rmse_so,final_accuracy,prior+IDW,0.00067026095305294,0.0008090497081394701,-0.00013878875508653,-5.869514075980002e-05,6,0,0.232421875,1.0
well_joint,28,score,final_accuracy,prior+IDW,0.5192984211914824,0.637555206321469,-0.11825678512998664,-0.1012322643520931,7,0,0.16015625,1.0
well_joint,29,rmse_p,final_accuracy,POD-E,0.18502906573848094,0.07742369269849514,0.10760537303998582,0.106388012002756,0,0,0.001953125,0.703125
well_joint,29,rmse_so,final_accuracy,POD-E,0.0006646194661001799,0.0005761186612754201,8.850080482476002e-05,9.133867145115e-05,0,0,0.001953125,0.703125
well_joint,29,score,final_accuracy,POD-E,0.5175206680705569,0.40339356937186466,0.11412709869869217,0.1007389008018719,0,0,0.001953125,0.703125
well_joint,29,rmse_p,final_pareto,POD-E,0.1801760896855446,0.07742369269849514,0.1027523969870495,0.07845291753082775,1,0,0.00390625,0.87109375
well_joint,29,rmse_so,final_pareto,POD-E,0.00064935952709864,0.0005761186612754201,7.324086582322e-05,7.047725012865e-05,2,0,0.037109375,1.0
well_joint,29,score,final_pareto,POD-E,0.4971593693295171,0.40339356937186466,0.09376579995765238,0.10262453366321506,1,0,0.00390625,0.703125
well_joint,29,rmse_p,final_accuracy,rank_optimized_joint,0.18502906573848094,0.09384664257627104,0.09118242316220991,0.088991729118921,0,0,0.001953125,0.703125
well_joint,29,rmse_so,final_accuracy,rank_optimized_joint,0.0006646194661001799,0.0006645619658461999,5.750025398001848e-08,1.581065049009999e-05,4,0,1.0,1.0
well_joint,29,score,final_accuracy,rank_optimized_joint,0.5175206680705569,0.46950756571562346,0.048013102354933446,0.06046672046698556,3,0,0.048828125,1.0
well_joint,29,rmse_p,final_accuracy,original_basis_optimized_recovery,0.18502906573848094,0.43826279215014247,-0.2532337264116615,-0.27779601791572595,10,0,0.001953125,0.703125
well_joint,29,rmse_so,final_accuracy,original_basis_optimized_recovery,0.0006646194661001799,0.0042444055520240295,-0.0035797860859238502,-0.0035907846491615497,10,0,0.001953125,0.703125
well_joint,29,score,final_accuracy,original_basis_optimized_recovery,0.5175206680705569,2.878629925226621,-2.361109257156064,-2.4568953328607956,10,0,0.001953125,0.703125
well_joint,29,rmse_p,final_accuracy,prior+IDW,0.18502906573848094,0.3188162231230171,-0.13378715738453614,-0.11947973539224993,8,0,0.10546875,1.0
well_joint,29,rmse_so,final_accuracy,prior+IDW,0.0006646194661001799,0.0007835087900778199,-0.00011888932397763998,-4.903220599454999e-05,6,0,0.275390625,1.0
well_joint,29,score,final_accuracy,prior+IDW,0.5175206680705569,0.6185076386711954,-0.10098697060063858,-0.09717704882573905,7,0,0.16015625,1.0
well_joint,30,rmse_p,final_accuracy,POD-E,0.1787447173101422,0.08397055428490806,0.09477416302523414,0.09464106189677365,0,0,0.001953125,0.703125
well_joint,30,rmse_so,final_accuracy,POD-E,0.00064433977860039,0.0005749407677216499,6.939901087873998e-05,7.577207099780002e-05,2,0,0.02734375,1.0
well_joint,30,score,final_accuracy,POD-E,0.49896007232591516,0.40377597305604657,0.09518409926986847,0.07539270609139537,1,0,0.00390625,0.703125
well_joint,30,rmse_p,final_pareto,POD-E,0.17535106919925286,0.08397055428490806,0.09138051491434476,0.06049427213536884,2,0,0.009765625,1.0
well_joint,30,rmse_so,final_pareto,POD-E,0.0006512128397160499,0.0005749407677216499,7.62720719944e-05,7.015764658949999e-05,1,0,0.02734375,1.0
well_joint,30,score,final_pareto,POD-E,0.4948910055088732,0.40377597305604657,0.09111503245282657,0.08449318314267978,1,0,0.005859375,0.703125
well_joint,30,rmse_p,final_accuracy,rank_optimized_joint,0.1787447173101422,0.0891685620779109,0.08957615523223128,0.10251135471975711,0,0,0.001953125,0.703125
well_joint,30,rmse_so,final_accuracy,rank_optimized_joint,0.00064433977860039,0.0006427652950720799,1.5744835283100002e-06,2.9695823866949942e-05,3,0,0.76953125,1.0
well_joint,30,score,final_accuracy,rank_optimized_joint,0.49896007232591516,0.4507531686270109,0.048206903698904235,0.053769447182238056,3,0,0.232421875,1.0
well_joint,30,rmse_p,final_accuracy,original_basis_optimized_recovery,0.1787447173101422,0.42887296224693056,-0.2501282449367883,-0.25059749400690606,10,0,0.001953125,0.703125
well_joint,30,rmse_so,final_accuracy,original_basis_optimized_recovery,0.00064433977860039,0.004234502831590799,-0.00359016305299041,-0.0035981905871946994,10,0,0.001953125,0.703125
well_joint,30,score,final_accuracy,original_basis_optimized_recovery,0.49896007232591516,2.8639657490242163,-2.3650056766983005,-2.4281300001683075,10,0,0.001953125,0.703125
well_joint,30,rmse_p,final_accuracy,prior+IDW,0.1787447173101422,0.31269414005666224,-0.13394942274652008,-0.09984497332533854,7,0,0.10546875,1.0
well_joint,30,rmse_so,final_accuracy,prior+IDW,0.00064433977860039,0.0007800290695027798,-0.00013568929090239002,-6.332098779019996e-05,7,0,0.130859375,1.0
well_joint,30,score,final_accuracy,prior+IDW,0.49896007232591516,0.6127871642670137,-0.11382709194109863,-0.10760555967445917,8,0,0.10546875,1.0
well_pressure,1,rmse_p,final_accuracy,POD-E,1.047757243707896,1.2061385535539286,-0.15838130984603266,-0.11739080231197868,10,0,0.001953125,0.703125
well_pressure,1,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.017535098956139722,0.2514347701427525,0.2535818786574138,0,0,0.001953125,0.703125
well_pressure,1,score,final_accuracy,POD-E,167.6825126446012,11.308229571094987,156.3742830735062,163.47162443437165,0,0,0.001953125,0.703125
well_pressure,1,rmse_p,final_pareto,POD-E,1.0361739420442444,1.2061385535539286,-0.16996461150968445,-0.15080020523351323,10,0,0.001953125,0.703125
well_pressure,1,rmse_so,final_pareto,POD-E,0.2689698690988922,0.017535098956139722,0.2514347701427525,0.2535818786574138,0,0,0.001953125,0.703125
well_pressure,1,score,final_pareto,POD-E,167.671463673381,11.308229571094987,156.36323410228601,163.47163607593262,0,0,0.001953125,0.703125
well_pressure,1,rmse_p,final_accuracy,rank_optimized_joint,1.047757243707896,1.2095254152765471,-0.1617681715686508,-0.12120480651647275,10,0,0.001953125,0.703125
well_pressure,1,rmse_so,final_accuracy,rank_optimized_joint,0.2689698690988922,0.017564888340888728,0.2514049807580035,0.25316717565607644,0,0,0.001953125,0.703125
well_pressure,1,score,final_accuracy,rank_optimized_joint,167.6825126446012,11.337291216681777,156.3452214279194,163.49780976352162,0,0,0.001953125,0.703125
well_pressure,1,rmse_p,final_accuracy,original_basis_optimized_recovery,1.047757243707896,1.2891153758245188,-0.24135813211662271,-0.30349267763614435,10,0,0.001953125,0.703125
well_pressure,1,rmse_so,final_accuracy,original_basis_optimized_recovery,0.2689698690988922,0.01865347208217803,0.25031639701671415,0.2535940686160153,0,0,0.001953125,0.703125
well_pressure,1,score,final_accuracy,original_basis_optimized_recovery,167.6825126446012,11.997596554868498,155.68491608973267,162.08672247753952,0,0,0.001953125,0.703125
well_pressure,1,rmse_p,final_accuracy,prior+IDW,1.047757243707896,0.6164761474148996,0.4312810962929964,0.46767577812872757,0,0,0.001953125,0.703125
well_pressure,1,rmse_so,final_accuracy,prior+IDW,0.2689698690988922,0.0008386444083656299,0.26813122469052664,0.2682722085929291,0,0,0.001953125,0.703125
well_pressure,1,score,final_accuracy,prior+IDW,167.6825126446012,0.8133527143858881,166.8691599302153,173.49161760388006,0,0,0.001953125,0.703125
well_pressure,2,rmse_p,final_accuracy,POD-E,0.4947529958345074,0.6106959344879356,-0.11594293865342822,-0.01067116123353437,6,0,0.232421875,1.0
well_pressure,2,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.01243529075537953,0.25653457834351273,0.2570627139282696,0,0,0.001953125,0.703125
well_pressure,2,score,final_accuracy,POD-E,167.42049975959247,8.120217736332986,159.3002820232595,165.3159498712531,0,0,0.001953125,0.703125
well_pressure,2,rmse_p,final_pareto,POD-E,0.49923136964880943,0.6106959344879356,-0.11146456483912623,-0.00925495679518526,7,0,0.16015625,1.0
well_pressure,2,rmse_so,final_pareto,POD-E,0.2689698690988922,0.01243529075537953,0.25653457834351273,0.2570627139282696,0,0,0.001953125,0.703125
well_pressure,2,score,final_pareto,POD-E,167.4353604480254,8.120217736332986,159.31514271169243,165.51757116675412,0,0,0.001953125,0.703125
well_pressure,2,rmse_p,final_accuracy,rank_optimized_joint,0.4947529958345074,0.4996540089579353,-0.004901013123427911,-0.0035140200991972403,9,0,0.009765625,1.0
well_pressure,2,rmse_so,final_accuracy,rank_optimized_joint,0.2689698690988922,0.012386792215582922,0.25658307688330934,0.25684323565853373,0,0,0.001953125,0.703125
well_pressure,2,score,final_accuracy,rank_optimized_joint,167.42049975959247,8.04647170839835,159.3740280511942,166.13283089411516,0,0,0.001953125,0.703125
well_pressure,2,rmse_p,final_accuracy,original_basis_optimized_recovery,0.4947529958345074,0.6903548035635712,-0.1956018077290637,-0.2098077400489275,10,0,0.001953125,0.703125
well_pressure,2,rmse_so,final_accuracy,original_basis_optimized_recovery,0.2689698690988922,0.01264595634227296,0.25632391275661925,0.25684321920680303,0,0,0.001953125,0.703125
well_pressure,2,score,final_accuracy,original_basis_optimized_recovery,167.42049975959247,8.258109169490838,159.16239059010167,166.62903866440297,0,0,0.001953125,0.703125
well_pressure,2,rmse_p,final_accuracy,prior+IDW,0.4947529958345074,1.0077355618577712,-0.5129825660232639,-0.22588574741561512,9,0,0.01953125,1.0
well_pressure,2,rmse_so,final_accuracy,prior+IDW,0.2689698690988922,0.0008386444083656299,0.26813122469052664,0.2682722085929291,0,0,0.001953125,0.703125
well_pressure,2,score,final_accuracy,prior+IDW,167.42049975959247,0.9852752646146913,166.4352244949778,173.12854959142874,0,0,0.001953125,0.703125
well_pressure,3,rmse_p,final_accuracy,POD-E,0.3831551178642354,0.493159319708614,-0.11000420184437858,-0.0517482562107765,8,0,0.10546875,1.0
well_pressure,3,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.012582580865657899,0.2563872882332343,0.25624150244919475,0,0,0.001953125,0.703125
well_pressure,3,score,final_accuracy,POD-E,167.3478558210699,8.103094639860275,159.24476118120964,165.02978557301623,0,0,0.001953125,0.703125
well_pressure,3,rmse_p,final_pareto,POD-E,0.40871114881353554,0.493159319708614,-0.08444817089507842,-0.01577513839039879,7,0,0.431640625,1.0
well_pressure,3,rmse_so,final_pareto,POD-E,0.2689698690988922,0.012582580865657899,0.2563872882332343,0.25624150244919475,0,0,0.001953125,0.703125
well_pressure,3,score,final_pareto,POD-E,167.38505366487692,8.103094639860275,159.28195902501665,165.36808683318594,0,0,0.001953125,0.703125
well_pressure,3,rmse_p,final_accuracy,rank_optimized_joint,0.3831551178642354,0.42303671993938013,-0.039881602075144774,-0.011167043151734807,10,0,0.001953125,0.703125
well_pressure,3,rmse_so,final_accuracy,rank_optimized_joint,0.2689698690988922,0.01299063865039857,0.25597923044849363,0.25649088231818873,0,0,0.001953125,0.703125
well_pressure,3,score,final_accuracy,rank_optimized_joint,167.3478558210699,8.098286809859822,159.2495690112101,166.94787945197874,0,0,0.001953125,0.703125
well_pressure,3,rmse_p,final_accuracy,original_basis_optimized_recovery,0.3831551178642354,0.632255961833091,-0.24910084396885562,-0.2870681149808566,10,0,0.001953125,0.703125
well_pressure,3,rmse_so,final_accuracy,original_basis_optimized_recovery,0.2689698690988922,0.01452384656271232,0.25444602253617987,0.25536695987741176,0,0,0.001953125,0.703125
well_pressure,3,score,final_accuracy,original_basis_optimized_recovery,167.3478558210699,9.070179937205248,158.27767588386465,165.12537929923795,0,0,0.001953125,0.703125
well_pressure,3,rmse_p,final_accuracy,prior+IDW,0.3831551178642354,0.5923546954998586,-0.2091995776356233,-0.1032417795574826,9,0,0.009765625,1.0
well_pressure,3,rmse_so,final_accuracy,prior+IDW,0.2689698690988922,0.0008386444083656299,0.26813122469052664,0.2682722085929291,0,0,0.001953125,0.703125
well_pressure,3,score,final_accuracy,prior+IDW,167.3478558210699,0.8053891904831254,166.54246663058674,172.8473005280599,0,0,0.001953125,0.703125
well_pressure,4,rmse_p,final_accuracy,POD-E,0.3246150159259239,0.3505519938633864,-0.025936977937462524,-0.035861623770722495,8,0,0.275390625,1.0
well_pressure,4,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.010573191411876048,0.2583966776870162,0.25781309305546013,0,0,0.001953125,0.703125
well_pressure,4,score,final_accuracy,POD-E,167.31430861452662,6.755569455346266,160.5587391591804,165.9448403340818,0,0,0.001953125,0.703125
well_pressure,4,rmse_p,final_pareto,POD-E,0.32099789707527393,0.3505519938633864,-0.02955409678811254,-0.03327384664639402,8,0,0.275390625,1.0
well_pressure,4,rmse_so,final_pareto,POD-E,0.2689698690988922,0.010573191411876048,0.2583966776870162,0.25781309305546013,0,0,0.001953125,0.703125
well_pressure,4,score,final_pareto,POD-E,167.31223753352566,6.755569455346266,160.5566680781794,166.01660653870266,0,0,0.001953125,0.703125
well_pressure,4,rmse_p,final_accuracy,rank_optimized_joint,0.3246150159259239,0.3634195124588576,-0.03880449653293374,-0.013512279111355344,9,0,0.00390625,0.87109375
well_pressure,4,rmse_so,final_accuracy,rank_optimized_joint,0.2689698690988922,0.01158838190274023,0.257381487196152,0.25939731496493446,0,0,0.001953125,0.703125
well_pressure,4,score,final_accuracy,rank_optimized_joint,167.31430861452662,7.031400417156824,160.2829081973698,168.17521225124756,0,0,0.001953125,0.703125
well_pressure,4,rmse_p,final_accuracy,original_basis_optimized_recovery,0.3246150159259239,0.6008232011393745,-0.27620818521345053,-0.2866289572161057,10,0,0.001953125,0.703125
well_pressure,4,rmse_so,final_accuracy,original_basis_optimized_recovery,0.2689698690988922,0.014021302420279231,0.254948566678613,0.25598307716384994,0,0,0.001953125,0.703125
well_pressure,4,score,final_accuracy,original_basis_optimized_recovery,167.31430861452662,8.741404442105773,158.57290417242083,165.83693796116935,0,0,0.001953125,0.703125
well_pressure,4,rmse_p,final_accuracy,prior+IDW,0.3246150159259239,0.6372643488713117,-0.31264933294538777,-0.19195634826976415,10,0,0.001953125,0.703125
well_pressure,4,rmse_so,final_accuracy,prior+IDW,0.2689698690988922,0.0008386444083656299,0.26813122469052664,0.2682722085929291,0,0,0.001953125,0.703125
well_pressure,4,score,final_accuracy,prior+IDW,167.31430861452662,0.8192410595530168,166.49506755497362,172.8965997889435,0,0,0.001953125,0.703125
well_pressure,5,rmse_p,final_accuracy,POD-E,0.2840371483908556,0.35183941310362066,-0.06780226471276507,-0.060914753150676196,9,0,0.02734375,1.0
well_pressure,5,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.01047081634319231,0.25849905275569995,0.25835176233149815,0,0,0.001953125,0.703125
well_pressure,5,score,final_accuracy,POD-E,167.29641363694913,6.706236236117687,160.59017740083146,166.61668930381427,0,0,0.001953125,0.703125
well_pressure,5,rmse_p,final_pareto,POD-E,0.27911117910426003,0.35183941310362066,-0.07272823399936065,-0.0749655608800252,9,0,0.037109375,1.0
well_pressure,5,rmse_so,final_pareto,POD-E,0.2689698690988922,0.01047081634319231,0.25849905275569995,0.25835176233149815,0,0,0.001953125,0.703125
well_pressure,5,score,final_pareto,POD-E,167.2991855708188,6.706236236117687,160.59294933470113,166.70417339425254,0,0,0.001953125,0.703125
well_pressure,5,rmse_p,final_accuracy,rank_optimized_joint,0.2840371483908556,0.2997185458267329,-0.015681397435877237,-0.013515803553272795,9,0,0.005859375,1.0
well_pressure,5,rmse_so,final_accuracy,rank_optimized_joint,0.2689698690988922,0.01202090777097348,0.2569489613279187,0.2586113299669906,0,0,0.001953125,0.703125
well_pressure,5,score,final_accuracy,rank_optimized_joint,167.29641363694913,7.097448502849005,160.19896513410015,168.0654200390129,0,0,0.001953125,0.703125
well_pressure,5,rmse_p,final_accuracy,original_basis_optimized_recovery,0.2840371483908556,0.5502893519802237,-0.2662522035893681,-0.27571995424598117,10,0,0.001953125,0.703125
well_pressure,5,rmse_so,final_accuracy,original_basis_optimized_recovery,0.2689698690988922,0.01419076404739875,0.2547791050514935,0.2563081386933356,0,0,0.001953125,0.703125
well_pressure,5,score,final_accuracy,original_basis_optimized_recovery,167.29641363694913,8.695580236392715,158.60083340055644,165.6785590550109,0,0,0.001953125,0.703125
well_pressure,5,rmse_p,final_accuracy,prior+IDW,0.2840371483908556,0.5301010322457088,-0.24606388385485328,-0.1376274768506248,10,0,0.001953125,0.703125
well_pressure,5,rmse_so,final_accuracy,prior+IDW,0.2689698690988922,0.0008386444083656299,0.26813122469052664,0.2682722085929291,0,0,0.001953125,0.703125
well_pressure,5,score,final_accuracy,prior+IDW,167.29641363694913,0.7548497304269858,166.54156390652216,172.94652120900417,0,0,0.001953125,0.703125
well_pressure,6,rmse_p,final_accuracy,POD-E,0.23737417170908776,0.34662972080646115,-0.10925554909737338,-0.09814089449707165,9,0,0.00390625,0.87109375
well_pressure,6,rmse_so,final_accuracy,POD-E,0.2689698690988922,0.01082283563463921,0.258147033464253,0.25889005225168943,0,0,0.001953125,0.703125
well_pressure,6,score,final_accuracy,POD-E,167.2723307971467,6.930135361709127,160.3421954354376,166.58935804929249,0,0,0.001953125,0.703125
