stage,outer_fold,inner_fold,candidate,family,architecture,scaling,rank_strategy,score,rmse_p,rmse_so,mae_p,mae_so,prior_rmse_p,prior_rmse_so,storage_floats,fit_seconds,elapsed_seconds,status,error,config_json
A1-structure,1,2,POD-matrix-cba43a8fe005,POD,matrix,minmax,fixed,0.5097568904804546,0.11103581842731479,0.0007035350341750069,0.05590606572940224,0.00022697881326328202,1.1576818809745437,0.0007793806205306474,79200,0.5885465829996974,0.06525149999652058,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-cba43a8fe005"", ""modal_rank"": 8, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-ca33e984beea,POD,matrix,minmax,fixed,0.4164614637121269,0.05790683804753718,0.0006064866189287571,0.02782016940751705,0.0001854567271913494,1.1576818809745437,0.0007793806205306474,158400,0.5885465829996974,0.08045200000196928,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-ca33e984beea"", ""modal_rank"": 16, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-e4f3a1e03edd,POD,matrix,minmax,fixed,0.34793809596922093,0.038021332010009554,0.0005155712355260468,0.018177115300684905,0.00016094299588341425,1.1576818809745437,0.0007793806205306474,237600,0.5885465829996974,0.0778403750009602,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-e4f3a1e03edd"", ""modal_rank"": 24, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-6ec0ff3d4617,POD,matrix,minmax,fixed,0.2801697370314525,0.022677794395849146,0.00042101126950784014,0.009141877759829756,0.00012959829864320072,1.1576818809745437,0.0007793806205306474,316800,0.5885465829996974,0.08403154199913843,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-6ec0ff3d4617"", ""modal_rank"": 32, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-99da0acb2b55,POD,matrix,minmax,energy,10.862673592600563,1.102150533505312,0.015242876180889186,0.7022974751208007,0.007160656032184726,1.1576818809745437,0.0007793806205306474,9900,0.5885465829996974,0.056280665994563606,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-99da0acb2b55"", ""modal_energy"": 0.99, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-d84037e08250,POD,matrix,minmax,energy,3.5549840295934314,0.42849283777671426,0.005143170962412067,0.3173845556687581,0.0021890866589859234,1.1576818809745437,0.0007793806205306474,19800,0.5885465829996974,0.05708454200066626,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-d84037e08250"", ""modal_energy"": 0.999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-matrix-22d4adeec94a,POD,matrix,minmax,energy,1.6863731229897283,0.19293254765317588,0.0024142374038132104,0.12120233254041168,0.0009544805648102244,1.1576818809745437,0.0007793806205306474,39600,0.5885465829996974,0.055059750004147645,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-22d4adeec94a"", ""modal_energy"": 0.9999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-cc474ae47f6b,POD-E,matrix,minmax,fixed,0.5097568904804543,0.11103581842731479,0.0007035350341750066,0.05590606572940224,0.0002269788132632798,1.1576818809745437,0.0007793806205306474,79200,0.5885465829996974,0.05930675000126939,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-cc474ae47f6b"", ""modal_rank"": 8, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-52af124c387a,POD-E,matrix,minmax,fixed,0.4164614637121269,0.05790683804753715,0.0006064866189287571,0.027820169407516766,0.00018545672719134836,1.1576818809745437,0.0007793806205306474,158400,0.5885465829996974,0.07587366599909728,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-52af124c387a"", ""modal_rank"": 16, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-265b2d511e9e,POD-E,matrix,minmax,fixed,0.34793809596922015,0.03802133201000955,0.0005155712355260456,0.018177115300684592,0.0001609429958834136,1.1576818809745437,0.0007793806205306474,237600,0.5885465829996974,0.09080604200426023,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-265b2d511e9e"", ""modal_rank"": 24, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-e7c774107192,POD-E,matrix,minmax,fixed,0.2801697370314518,0.02267779439584917,0.00042101126950783917,0.00914187775982978,0.00012959829864320148,1.1576818809745437,0.0007793806205306474,316800,0.5885465829996974,0.08908566600439372,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-e7c774107192"", ""modal_rank"": 32, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-077a72e2ec99,POD-E,matrix,minmax,energy,10.862673592600563,1.1021505335053117,0.015242876180889186,0.7022974751208001,0.007160656032184728,1.1576818809745437,0.0007793806205306474,9900,0.5885465829996974,0.052185708002070896,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-077a72e2ec99"", ""modal_energy"": 0.99, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-064258efae72,POD-E,matrix,minmax,energy,3.5549840295934323,0.42849283777671426,0.005143170962412067,0.3173845556687583,0.002189086658985923,1.1576818809745437,0.0007793806205306474,19800,0.5885465829996974,0.05172162500093691,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-064258efae72"", ""modal_energy"": 0.999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,POD-E-matrix-171e9fa7f660,POD-E,matrix,minmax,energy,1.6863731229897276,0.1929325476531758,0.0024142374038132095,0.12120233254041214,0.0009544805648102251,1.1576818809745437,0.0007793806205306474,39600,0.5885465829996974,0.05705175000184681,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-171e9fa7f660"", ""modal_energy"": 0.9999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,1,2,TBMD-joint-59361fabc7c7,TBMD,joint,minmax,fixed,8.359551357386948,1.3161918526100473,0.011723822258840472,0.6274786880813631,0.006680119183946612,1.1576818809745437,0.0007793806205306474,30180,0.23721591600042302,0.35228033399471315,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-59361fabc7c7"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [32, 24]}"
A1-structure,1,2,TBMD-joint-2e059ecb0898,TBMD,joint,minmax,fixed,5.560190464959828,0.8173091797678799,0.007848031169010084,0.31952813471813696,0.003792077596576146,1.1576818809745437,0.0007793806205306474,57364,0.2231000829997356,0.31696999999985565,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2e059ecb0898"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 32]}"
A1-structure,1,2,TBMD-joint-547df7fea89b,TBMD,joint,minmax,fixed,2.9568241340026353,0.32653972707942663,0.0042698401628880065,0.1487538229724815,0.001929199297521537,1.1576818809745437,0.0007793806205306474,82708,0.2727237500002957,0.384308125001553,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-547df7fea89b"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,1,2,TBMD-joint-4677f07dd08b,TBMD,joint,minmax,fixed,0.8290833186792099,0.07385651314991602,0.0012188144539160449,0.03890154709460958,0.0005518911108995614,1.1576818809745437,0.0007793806205306474,109508,0.32146337499580113,0.43522308300453005,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-4677f07dd08b"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-joint-485191ba8e1f,TBMD,joint,minmax,fixed,0.4487410310563844,0.06059787815894777,0.0006524975602529114,0.03073927333069944,0.00024794346813452147,1.1576818809745437,0.0007793806205306474,136308,0.38831341700279154,0.5020007919956697,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-485191ba8e1f"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-joint-b56a0d74debf,TBMD,joint,minmax,fixed,0.42264465045370336,0.058325742274910976,0.0006153649758413143,0.028483578935240155,0.00020285734397658826,1.1576818809745437,0.0007793806205306474,163108,0.5966172500047833,0.7327314590002061,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-b56a0d74debf"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [96, 48]}"
A1-structure,1,2,TBMD-joint-2e810a40b202,TBMD,joint,minmax,fixed,0.41646146440464155,0.05790683804241,0.0006064866200547989,0.027820169365099606,0.0001854567277245042,1.1576818809745437,0.0007793806205306474,235133,0.5701166250000824,0.6807179159950465,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2e810a40b202"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [139, 48]}"
A1-structure,1,2,TBMD-joint-92029b032b97,TBMD,joint,minmax,fixed,0.8902434539181745,0.11756370680187024,0.0012746357433569351,0.062109167606695825,0.0005789430327689049,1.1576818809745437,0.0007793806205306474,60356,0.30405620799865574,0.4026682910043746,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-92029b032b97"", ""modal_rank"": 8, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-joint-d964c0ccb709,TBMD,joint,minmax,fixed,0.797626480514252,0.06163327365684435,0.0011788704053710393,0.0329761777620903,0.0005353166070251946,1.1576818809745437,0.0007793806205306474,158660,0.34896854199905647,0.4707764999984647,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-d964c0ccb709"", ""modal_rank"": 24, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-joint-35d31a161997,TBMD,joint,minmax,fixed,0.7708279459985143,0.05350285917088904,0.0011427040697724702,0.027611469646077757,0.0005204739276745749,1.1576818809745437,0.0007793806205306474,207812,0.45957691699732095,0.5952438339954824,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-35d31a161997"", ""modal_rank"": 32, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-joint-3777c1410e57,TBMD,joint,minmax,fixed,0.5372243976528625,0.1119532951023378,0.000744061926796137,0.05730015647545223,0.0002844276414149417,1.1576818809745437,0.0007793806205306474,74868,0.36988458300038474,0.46831429199664854,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-3777c1410e57"", ""modal_rank"": 8, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-joint-b91e1456e8af,TBMD,joint,minmax,fixed,0.38745641566676775,0.04322021228715114,0.0005706401297329128,0.02242812059640288,0.00022531685042128516,1.1576818809745437,0.0007793806205306474,197748,0.43468495900015114,0.5467269579967251,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-b91e1456e8af"", ""modal_rank"": 24, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-joint-acd9116c1da9,TBMD,joint,minmax,fixed,0.3307353784779436,0.0308484195553211,0.0004905713805954819,0.01524693740934399,0.00020042916504438822,1.1576818809745437,0.0007793806205306474,259188,0.4281252919972758,0.5605731250034296,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-acd9116c1da9"", ""modal_rank"": 32, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-joint-2bc56fb4a5fe,TBMD,joint,minmax,fixed,154.1260035564606,4.241984897612814,0.23281108729925534,3.4754206564592898,0.1907596300211869,1.1576818809745437,0.0007793806205306474,60354,0.22684512499836273,0.34498249999887776,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2bc56fb4a5fe"", ""modal_rank"": 16, ""property_rank"": 1, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-shared-independent-62966562b5d5,TBMD,shared-independent,minmax,fixed,2.9509564378985225,0.3368871906940707,0.004251591053262368,0.1601238439020501,0.0019200939136692961,1.1576818809745437,0.0007793806205306474,45840,0.2063001249989611,0.3148857920023147,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-62966562b5d5"", ""modal_rank"": 16, ""property_modal_ranks"": [8, 8], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,1,2,TBMD-shared-independent-57c004793f9c,TBMD,shared-independent,minmax,fixed,2.9419888481386534,0.3272770800602352,0.004245489693243756,0.14937947629427203,0.0019168317951620238,1.1576818809745437,0.0007793806205306474,64272,0.2612747079983819,0.3640162909941864,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-57c004793f9c"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,1,2,TBMD-shared-independent-c56b0377282c,TBMD,shared-independent,minmax,fixed,2.9386338314212757,0.32523315066599184,0.004241748577529209,0.146664587347579,0.0019136511810613898,1.1576818809745437,0.0007793806205306474,82704,0.24955449999833945,0.37670916599745397,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-c56b0377282c"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,1,2,TBMD-shared-independent-e9be86e375d4,TBMD,shared-independent,minmax,fixed,0.8055164294915058,0.11102325963031724,0.0011485009133674255,0.05989700540644305,0.0005220081374527988,1.1576818809745437,0.0007793806205306474,60352,0.23868416600453202,0.34674891699978616,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-e9be86e375d4"", ""modal_rank"": 16, ""property_modal_ranks"": [8, 8], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-shared-independent-a4e5a614f616,TBMD,shared-independent,minmax,fixed,0.7710942239311692,0.07773625912778626,0.0011230349240931748,0.04129946052970578,0.0005120670240218909,1.1576818809745437,0.0007793806205306474,84928,0.26478483300161315,0.38230129199655494,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-a4e5a614f616"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-shared-independent-5cd0e7fcecd2,TBMD,shared-independent,minmax,fixed,0.7561254391149262,0.06762135130657969,0.0011070193052293976,0.034775256374215614,0.0005033271258346305,1.1576818809745437,0.0007793806205306474,109504,0.3135172499969485,0.5089559580010246,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-5cd0e7fcecd2"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,1,2,TBMD-shared-independent-7e72c28f4110,TBMD,shared-independent,minmax,fixed,0.37817987860717794,0.10454223421233999,0.0005039812366936868,0.05482067526688424,0.00020666810596895436,1.1576818809745437,0.0007793806205306474,74864,0.22816508300456917,0.3311811250023311,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-7e72c28f4110"", ""modal_rank"": 16, ""property_modal_ranks"": [8, 8], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-shared-independent-38a2062d6de1,TBMD,shared-independent,minmax,fixed,0.3196295185510787,0.06623216365293845,0.0004449831094076457,0.033875954794197645,0.00018681994509150241,1.1576818809745437,0.0007793806205306474,105584,0.26944299999740906,0.38027929099916946,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-38a2062d6de1"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-shared-independent-85dad870dc87,TBMD,shared-independent,minmax,fixed,0.2891250547715493,0.05252795391803611,0.00040701106533975643,0.025524007269916615,0.00017431927387408585,1.1576818809745437,0.0007793806205306474,136304,0.33492275000025984,0.4637235000045621,ok,,"{""architecture"": ""shared-independent"", ""family"": ""TBMD"", ""id"": ""TBMD-shared-independent-85dad870dc87"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,1,2,TBMD-independent-89acd749f20b,TBMD,independent,minmax,fixed,0.33073029227353845,0.10425983872594145,0.0004335140328631756,0.054587029820661416,0.00013862295944025825,1.1576818809745437,0.0007793806205306474,71552,0.23097383300046204,0.3383673330026795,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-89acd749f20b"", ""modal_rank"": 16, ""property_modal_ranks"": [8, 8], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
