fold,sensing,placement,N,basis,estimator,sigma_p,sigma_so,draw,rmse_p,rmse_so
P2-run6,wells-joint,configured,30,POD-E,L1,0.0,0.0,0,0.2186115394379169,0.0008960630099391472
P2-run6,wells-joint,configured,30,TBMD,LS,0.0,0.0,0,0.3915470425100953,0.004252609662687268
P2-run6,wells-joint,configured,30,TBMD,L1,0.0,0.0,0,0.4206512209881309,0.004268655884701806
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,0,0.3218109984757134,0.0022582495060944666
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,0,0.2151900598016465,0.0010618553232279154
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,0,1.1235677294364195,0.004413431915883915
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,0,0.21519005980164985,0.0010618553232279214
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,0,0.21840257424858395,0.0010869960620689336
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,0,0.4047998750175963,0.004356871983255496
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,0,0.42257422904561215,0.004324639222023479
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,1,0.3224333185132562,0.0022074214252607474
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,1,0.20884966451973627,0.0010440855846804713
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,1,1.1217463121436555,0.004369222470271941
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,1,0.20884966451973863,0.0010440855846804552
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,1,0.21941229891647562,0.0010781244538141876
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,1,0.40300107035821275,0.004342657923271275
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,1,0.42185710273135796,0.0043176037876440886
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,2,0.32065307917198116,0.0022228075963426296
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,2,0.2035292134532464,0.0009972710278628833
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,2,1.12319249081736,0.004420868871403821
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,2,0.2035292134532463,0.0009972710278629672
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,2,0.21892942178250668,0.0010515245233530764
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,2,0.40320250861884815,0.004326629541464877
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,2,0.42595930897900847,0.00430094355166995
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,3,0.32198627227088567,0.002202468771932999
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,3,0.2169194653437071,0.001015838925525795
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,3,1.1197120103947538,0.004386339857656681
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,3,0.21691946534370798,0.0010158389255258166
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,3,0.22109324092702895,0.0010686960369659848
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,3,0.40245920063119756,0.004336814039144387
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,3,0.4237335040267745,0.004311809420162094
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,4,0.32349510719785096,0.0022150182808926056
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,4,0.21228687734322746,0.001055605115344407
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,4,1.1249604002229496,0.0043728086286964445
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,4,0.21228687734323243,0.00105560511534444
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,4,0.21879130760312585,0.0010789704711089807
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,4,0.40129553899211945,0.004353754327315287
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,4,0.4219378847676715,0.004319503175157691
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,5,0.3235443319924382,0.0022462559279734797
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,5,0.20098378659847285,0.0010411311960842637
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,5,1.1148655780472245,0.004320016794595157
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,5,0.2009837865984623,0.0010411311960842383
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,5,0.21660356524549743,0.0010704307608663784
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,5,0.40024544897362635,0.00435202627302417
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,5,0.4217668168414824,0.004315902771922972
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,6,0.3209051680072065,0.002221586312478457
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,6,0.20220894019653854,0.0010151139289506126
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,6,1.1228797785143998,0.004409069976338486
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,6,0.2022089401965363,0.0010151139289506313
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,6,0.21800853447627033,0.0010360688932261578
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,6,0.40122521412592826,0.004329501825144644
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,6,0.4228646349741791,0.004298414262153415
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,7,0.32222415813269073,0.002283011011471362
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,7,0.20820928538562136,0.001083638863503326
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,7,1.1165472086692778,0.004339029462960389
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,7,0.20820928538562164,0.0010836388635032785
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,7,0.21622997126674076,0.0011201345225713244
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,7,0.4002947981948235,0.004359874044023903
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,7,0.42046358263396394,0.0043314914608918
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,8,0.32145237195030285,0.0022602731724152016
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,8,0.20953336853524146,0.0010786084948037563
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,8,1.1191785261192413,0.004383491707569867
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,8,0.20953336853524118,0.0010786084948037485
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,8,0.21970697728419483,0.0011068658944843328
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,8,0.40181985740764203,0.004354341626290232
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,8,0.4256827150248694,0.0043255080809119035
P2-run6,wells-joint,configured,30,none,IDW,0.1,0.005,9,0.3213868721778191,0.0022290801620718976
P2-run6,wells-joint,configured,30,POD,LS,0.1,0.005,9,0.2012052050502981,0.001088065389606852
P2-run6,wells-joint,configured,30,POD,L1,0.1,0.005,9,1.1248585974603338,0.004396122543863579
P2-run6,wells-joint,configured,30,POD-E,LS,0.1,0.005,9,0.20120520505030864,0.001088065389606723
P2-run6,wells-joint,configured,30,POD-E,L1,0.1,0.005,9,0.21657866285323185,0.001088716752196328
P2-run6,wells-joint,configured,30,TBMD,LS,0.1,0.005,9,0.4005686984401982,0.004359295303177851
P2-run6,wells-joint,configured,30,TBMD,L1,0.1,0.005,9,0.4220522396965161,0.004321271363311323
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,0,0.38608946665640076,0.004122019252154593
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,0,0.3618968503330372,0.0017557176120514522
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,0,1.1299938433471444,0.004394660273333881
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,0,0.36189685033303065,0.0017557176120515194
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,0,0.2448034338619414,0.0015069598538327048
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,0,0.5333422216114648,0.004625742721933807
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,0,0.44809832664530597,0.004459452190571233
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,1,0.37301972968919306,0.00416758909684649
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,1,0.38373347102424665,0.0017441975450271624
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,1,1.136497740357614,0.0044159179350457154
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,1,0.3837334710242476,0.001744197545027201
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,1,0.24277276340369783,0.001510459979707436
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,1,0.5048100428588502,0.00466294596226958
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,1,0.44287793290480587,0.004467656762251703
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,2,0.38272286325759747,0.004038612804915186
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,2,0.36746625758879464,0.0016716707446667875
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,2,1.141808761659858,0.004468481248230886
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,2,0.3674662575887889,0.0016716707446668107
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,2,0.24102994722513804,0.0014605137927051462
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,2,0.5063738891293632,0.004626573793715051
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,2,0.4376236463238232,0.0044496503855252076
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,3,0.37113061441057066,0.00407870024330452
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,3,0.3428237511064278,0.0018219686592978457
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,3,1.1356915164065347,0.004470971423382028
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,3,0.3428237511064155,0.0018219686592977973
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,3,0.24378214632965675,0.0015227964518402073
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,3,0.4873574520631407,0.0046835274726365565
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,3,0.44654393999785774,0.004474759502840246
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,4,0.3832895603195034,0.00408799121371779
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,4,0.3568211043987068,0.0016053251523910545
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,4,1.1258302078467108,0.004410237132008509
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,4,0.35682110439869086,0.0016053251523909877
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,4,0.26709628765044857,0.001410087560019933
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,4,0.5042803214593307,0.004565688272986553
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,4,0.4540099114552202,0.0044202026819784405
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,5,0.37393566822683577,0.0042124447738052274
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,5,0.3765845337482649,0.001800935859182039
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,5,1.1297442953513892,0.004536434096311445
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,5,0.37658453374825185,0.0018009358591820727
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,5,0.24534830932599938,0.0015506257824126934
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,5,0.5050012011318656,0.00465414486732415
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,5,0.44190930124138605,0.004462501981348523
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,6,0.3792713506986105,0.004280939472124652
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,6,0.38473052912617856,0.0018438531084313831
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,6,1.1113930655385502,0.004261352257382494
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,6,0.3847305291261706,0.001843853108431429
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,6,0.2343327884993031,0.0015679837505134756
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,6,0.5162530870875977,0.004677098792645428
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,6,0.4339468471592572,0.00448333091154068
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,7,0.37612902274040855,0.0040477062497580995
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,7,0.36345260273898333,0.0017747124472480048
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,7,1.1240733685243685,0.004408509232516392
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,7,0.36345260273898283,0.0017747124472479998
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,7,0.23871030240494107,0.001494839030526623
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,7,0.5006190093265832,0.004645376173424106
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,7,0.4390813549197614,0.004454566215809632
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,8,0.3814349194174407,0.0041507142331284694
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,8,0.3514161225848311,0.0017938808266039943
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,8,1.121249104788435,0.004318189836897547
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,8,0.35141612258482996,0.0017938808266040396
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,8,0.24526506697872008,0.001574575975233048
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,8,0.5080197887357076,0.004648549771356927
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,8,0.4410148973523967,0.004482072270116901
P2-run6,wells-joint,configured,30,none,IDW,0.5,0.01,9,0.38052985444251314,0.004302397455230004
P2-run6,wells-joint,configured,30,POD,LS,0.5,0.01,9,0.3439793510521339,0.001810255877517132
P2-run6,wells-joint,configured,30,POD,L1,0.5,0.01,9,1.1255428732454853,0.004393911396259203
P2-run6,wells-joint,configured,30,POD-E,LS,0.5,0.01,9,0.34397935105213406,0.0018102558775171067
P2-run6,wells-joint,configured,30,POD-E,L1,0.5,0.01,9,0.24146989826905796,0.001592740323118472
P2-run6,wells-joint,configured,30,TBMD,LS,0.5,0.01,9,0.5043742981062682,0.004665675054532887
P2-run6,wells-joint,configured,30,TBMD,L1,0.5,0.01,9,0.4443527348465949,0.004499242254442666
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,0,0.5188444138964294,0.008231585859947588
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,0,0.6756275605491706,0.003235984725209406
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,0,1.1989358799500736,0.004750061873011871
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,0,0.6756275605491824,0.0032359847252093447
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,0,0.35835239080748393,0.0024928442490578175
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,0,0.7845341912282517,0.005544697738934693
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,0,0.5325992591857711,0.0049730354779248314
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,1,0.5388599386954243,0.008128040701676543
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,1,0.7026497519549789,0.0032877219532529483
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,1,1.1663143183157771,0.004661707948613022
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,1,0.7026497519549695,0.003287721953252884
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,1,0.3519642929968442,0.0025794562261371415
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,1,0.7514917444820188,0.005647969855327959
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,1,0.5075835759374454,0.005024861870946307
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,2,0.5189311478717051,0.008138511030733287
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,2,0.6998055448557036,0.0033987129972908384
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,2,1.1883111758620937,0.004712771322628917
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,2,0.6998055448557079,0.00339871299729086
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,2,0.35835958918406985,0.002778955552147327
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,2,0.7569481410024721,0.005645302350837905
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,2,0.5211733781959644,0.005118489700007476
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,3,0.5232593525984153,0.008309209485793518
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,3,0.6375330605443051,0.0034310144453891696
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,3,1.146385750474043,0.00470069662492521
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,3,0.6375330605443039,0.003431014445389162
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,3,0.3509965311681508,0.0028526078596644304
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,3,0.7168523726057939,0.005648546368620299
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,3,0.5076343392121018,0.005158208433400193
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,4,0.5242024580575224,0.008085302146397345
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,4,0.643356842807659,0.003407761007468205
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,4,1.1751657758380298,0.0046172472587431125
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,4,0.6433568428076613,0.0034077610074682192
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,4,0.3470749452438682,0.0028318060736114703
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,4,0.734801863006411,0.005705045145958746
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,4,0.510691591495145,0.005182765966522666
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,5,0.5289240571350977,0.007995276371974506
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,5,0.7357263419920799,0.003440274786856903
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,5,1.168417551442227,0.004752452913755595
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,5,0.735726341992073,0.003440274786856954
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,5,0.3828530373924086,0.0027537215318444385
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,5,0.7815160038036125,0.0057236900962927125
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,5,0.5276950244177436,0.005096238356175613
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,6,0.5057748791827138,0.00816674179745437
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,6,0.6858784992967182,0.0032941151775017384
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,6,1.1894839098490877,0.004604768635158322
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,6,0.6858784992967173,0.003294115177501661
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,6,0.35118269696235555,0.0026179089240727497
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,6,0.7463415372840695,0.005636900934452239
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,6,0.5136331522719141,0.005029543497600631
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,7,0.5303049291371063,0.008058195877552111
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,7,0.7115611877747725,0.0031580984028366527
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,7,1.1511655037699495,0.004411821874102946
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,7,0.7115611877747617,0.003158098402836671
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,7,0.3613942682409236,0.002613721443011279
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,7,0.7578153230876387,0.005579933182920438
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,7,0.5143002381992701,0.005037648101374569
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,8,0.5215289241994557,0.00830951976366972
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,8,0.6388912145374825,0.003494629502053967
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,8,1.173732326168465,0.004660282829908807
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,8,0.6388912145374772,0.0034946295020540346
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,8,0.36933424907723184,0.002763742805602056
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,8,0.7296394804791376,0.005683745515640356
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,8,0.527525882612944,0.005105963746433826
P2-run6,wells-joint,configured,30,none,IDW,1.0,0.02,9,0.5097688506230775,0.008013810617991002
P2-run6,wells-joint,configured,30,POD,LS,1.0,0.02,9,0.7102828453612378,0.0032463335640178694
P2-run6,wells-joint,configured,30,POD,L1,1.0,0.02,9,1.1896997332750814,0.004794253422119293
P2-run6,wells-joint,configured,30,POD-E,LS,1.0,0.02,9,0.7102828453612454,0.0032463335640178334
P2-run6,wells-joint,configured,30,POD-E,L1,1.0,0.02,9,0.3645388143531367,0.002517579913454345
P2-run6,wells-joint,configured,30,TBMD,LS,1.0,0.02,9,0.7545869432922078,0.005577600297302918
P2-run6,wells-joint,configured,30,TBMD,L1,1.0,0.02,9,0.5209134361317119,0.004933506189549256
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,0,0.8750335103645168,0.019734342288683367
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,0,1.2878720525781224,0.00766618493475676
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,0,1.3032409668370306,0.005960178748626908
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,0,1.2878720525781202,0.007666184934756737
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,0,0.7313983084016719,0.006256658285998586
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,0,1.295813040713226,0.009377371368989966
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,0,0.8151602738369808,0.007794362900282989
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,1,0.8664847312174037,0.020124178989592637
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,1,1.4006265724880758,0.008524305350955918
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,1,1.3283300090133254,0.0066763807976320385
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,1,1.4006265724880624,0.008524305350955901
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,1,0.7394500041977672,0.0071411755115332355
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,1,1.4466388725153172,0.010236414981405016
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,1,0.8476520697557676,0.008573555246163883
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,2,0.8733024202114514,0.01996283115378354
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,2,1.4158757309904815,0.007875892181501523
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,2,1.3042064629519814,0.006107487792034924
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,2,1.4158757309904948,0.007875892181501474
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,2,0.7700681175174635,0.006380732431242828
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,2,1.3528861907325127,0.0096981198975002
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,2,0.8335193104368448,0.007940548022150244
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,3,0.8509711211160389,0.020318444152972286
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,3,1.310382380177492,0.008370973943645218
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,3,1.2508070062283159,0.006188960485360509
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,3,1.3103823801774959,0.008370973943645383
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,3,0.7311019087784282,0.006906678342700123
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,3,1.3016094392454793,0.01027466134796198
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,3,0.797280680496571,0.008418611554587447
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,4,0.8835834491142642,0.020691686506336654
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,4,1.3592077264974596,0.008658181253595276
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,4,1.3257184345859259,0.006929008191533648
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,4,1.3592077264974558,0.008658181253595194
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,4,0.763221915728775,0.007046481908782257
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,4,1.3804623345947824,0.010284397342858333
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,4,0.8560252215017855,0.008577013172604538
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,5,0.8513483047969739,0.020455778504735282
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,5,1.38785947205749,0.008089951658031773
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,5,1.3123334144186085,0.006157335363385123
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,5,1.3878594720574937,0.008089951658031804
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,5,0.7541850044534985,0.006498303554918406
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,5,1.3710611999778402,0.0099664263172521
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,5,0.7995247296851733,0.008054131380476538
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,6,0.8747309946377522,0.020299021594029697
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,6,1.3958525123925,0.008523358333015981
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,6,1.2647727491052831,0.006310300927843589
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,6,1.3958525123924976,0.008523358333016094
P2-run6,wells-joint,configured,30,POD-E,L1,2.0,0.05,6,0.7577144650572518,0.007048841477920629
P2-run6,wells-joint,configured,30,TBMD,LS,2.0,0.05,6,1.4166436387198003,0.010132456419767774
P2-run6,wells-joint,configured,30,TBMD,L1,2.0,0.05,6,0.8324745841493036,0.008512367863192842
P2-run6,wells-joint,configured,30,none,IDW,2.0,0.05,7,0.8517545704951599,0.020180706521243763
P2-run6,wells-joint,configured,30,POD,LS,2.0,0.05,7,1.3371003936581236,0.00796385396451986
P2-run6,wells-joint,configured,30,POD,L1,2.0,0.05,7,1.3038717834567977,0.006166429400505482
P2-run6,wells-joint,configured,30,POD-E,LS,2.0,0.05,7,1.3371003936581192,0.007963853964520002
