protocol,fold,test_run,rank,sensing,placement,seed,N,basis,estimator,rmse_p,rmse_so,relerr,maxabs_p,noise_sd_bar,m,cond,sec_per_snapshot,admm_iter
P2,P2-run1,1,16,wells-pressure,random,20260919,25,POD,L1,13.050092690194276,0.12647285059374433,0.45512743277569173,24.202232685719032,0.0,25.0,,0.002863043232967979,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260919,25,POD-E,LS,0.2898937927173936,0.02556990459847582,0.04749687459256616,1.2685395217456128,0.0,25.0,2629.5812222028567,6.069830829746797e-05,
P2,P2-run1,1,16,wells-pressure,random,20260919,25,POD-E,L1,0.26235304735592807,0.013196183334833658,0.027558703575178364,1.3399657530548037,0.0,25.0,,5.584367668200144e-05,240.0
P2,P2-run1,1,16,wells-pressure,random,20260919,25,TBMD,LS,0.47514282227488724,0.14682144091695176,0.2704392327266201,5.454910282560625,0.0,25.0,3433.1086402130636,1.0159773020339863e-06,
P2,P2-run1,1,16,wells-pressure,random,20260919,25,TBMD,L1,0.46183807201450894,0.0137754427000619,0.03151260675819231,5.081702477387545,0.0,25.0,,0.00026521272191434706,570.0
P2,P2-run1,1,16,wells-pressure,random,20260919,30,none,IDW,0.43160080720651434,0.000691746734353911,0.012922195357855349,3.133963270673828,0.0,30.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260919,30,POD,LS,0.14364879645729933,0.04818672579059746,0.0898048555728721,0.7095992586376069,0.0,30.0,284.5099502314678,1.8947368270640534e-06,
P2,P2-run1,1,16,wells-pressure,random,20260919,30,POD,L1,6.076356146157864,0.06359776905046777,0.21856264335766837,9.784564450537285,0.0,30.0,,0.0022206785714453353,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260919,30,POD-E,LS,0.14364879645729162,0.048186725790593396,0.08980485557286454,0.709599258637584,0.0,30.0,2024.1722123349518,1.3060753121691987e-06,
P2,P2-run1,1,16,wells-pressure,random,20260919,30,POD-E,L1,0.157861046939118,0.015300765403338487,0.029006281877194232,0.8618328141197164,0.0,30.0,,7.833803752682318e-05,190.0
P2,P2-run1,1,16,wells-pressure,random,20260919,30,TBMD,LS,0.409443404143249,0.11633990789020629,0.21352463381632122,5.306130979431388,0.0,30.0,2931.2864961650052,1.0313307761417745e-06,
P2,P2-run1,1,16,wells-pressure,random,20260919,30,TBMD,L1,0.3714291850327605,0.027290986991768237,0.05237595818926071,4.826689523465185,0.0,30.0,,8.817857150618631e-05,380.0
P2,P2-run1,1,16,wells-pressure,random,20260920,1,none,IDW,1.71972115322722,0.000691746734353911,0.05110118072258713,2.9003031265010177,0.0,1.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,1,POD,LS,29.324165991219427,0.2691232173852002,0.9996164649657749,31.973501308237395,0.0,1.0,1.0,8.568344935354657e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,1,POD,L1,29.35490646439421,0.2694951847368328,1.000686673308675,35.025882649953886,0.0,1.0,,0.002219374060081108,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,1,POD-E,LS,7.544216077721146,0.08746366257474462,0.2658302372905067,8.543341449069645,0.0,1.0,1.0,5.648495485880097e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,1,POD-E,L1,5.667006374374186,0.06423537461009614,0.1871434876311348,6.516325237737359,0.0,1.0,,5.5191127663912404e-06,20.0
P2,P2-run1,1,16,wells-pressure,random,20260920,1,TBMD,LS,7.51684866949368,0.08710787857678447,0.2646199857671535,10.165384591647491,0.0,1.0,1.0,8.856540692872122e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,1,TBMD,L1,5.7826318586855665,0.06554776895794362,0.19169438068264044,9.63488681264935,0.0,1.0,,8.648245103475183e-05,20.0
P2,P2-run1,1,16,wells-pressure,random,20260920,2,none,IDW,1.7624507533633906,0.000691746734353911,0.0521943683259274,2.961728593031983,0.0,2.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,2,POD,LS,29.301147069254167,0.26926428038276146,0.9991693153555001,35.42283173330838,0.0,2.0,1.1863546344241607,4.680451754956765e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,2,POD,L1,29.366523853906326,0.2697103995276948,1.0011409685203492,37.568496642238074,0.0,2.0,,0.0005387797668537727,1430.0
P2,P2-run1,1,16,wells-pressure,random,20260920,2,POD-E,LS,2.2018284834789927,0.02904298245207039,0.08525806668751708,3.5264083357473095,0.0,2.0,17.94098894090988,9.69293226200835e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,2,POD-E,L1,1.9479652914360768,0.030331427523872134,0.0848000877454332,2.7136855944037475,0.0,2.0,,3.0813909825497776e-05,30.0
P2,P2-run1,1,16,wells-pressure,random,20260920,2,TBMD,LS,2.9972745207774234,0.03625958748841812,0.11245607836356034,5.988999047886531,0.0,2.0,21.38799938104798,6.28443606393902e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,2,TBMD,L1,1.996537453381689,0.030893343476781538,0.0879105193688207,6.003139694783879,0.0,2.0,,3.3656014847268066e-05,40.0
P2,P2-run1,1,16,wells-pressure,random,20260920,3,none,IDW,1.1783198412018612,0.000691746734353911,0.0349053829298752,2.6609826014680658,0.0,3.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,3,POD,LS,29.17489533967869,0.26989798332153353,0.9965522442845455,39.881798998795375,0.0,3.0,1.6364113900721806,9.520676974347211e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,3,POD,L1,29.618595432912013,0.26956325030574674,1.0073416173135137,63.97551719274697,0.0,3.0,,0.002599305451166627,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,3,POD-E,LS,0.9263943243310051,0.02057382492409705,0.050786537346792573,1.6835345928758347,0.0,3.0,48.88105526560757,5.476165797449368e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,3,POD-E,L1,0.7980762498074141,0.02018762720967102,0.047656973129708534,1.4939488166922235,0.0,3.0,,4.638940589572478e-05,200.0
P2,P2-run1,1,16,wells-pressure,random,20260920,3,TBMD,LS,0.8180238736255402,0.019014670754983323,0.04626651999688732,4.664559447036038,0.0,3.0,58.07480132744172,5.360301916620561e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,3,TBMD,L1,0.7254937358710798,0.018702994008810207,0.04376621620606927,4.819249751318083,0.0,3.0,,0.0001977966766615391,190.0
P2,P2-run1,1,16,wells-pressure,random,20260920,5,none,IDW,1.2507235068046505,0.000691746734353911,0.03716514275343599,3.18315721160774,0.0,5.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,5,POD,LS,28.602438992386162,0.269179350829659,0.9816492788880694,46.80798628340322,0.0,5.0,4.67059019349052,6.535111951004518e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,5,POD,L1,29.626727696233964,0.2732176466512648,1.0106055948370334,41.121877806742056,0.0,5.0,,0.0029041676091019738,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,5,POD-E,LS,1.3356103072505803,0.023873665165356706,0.06378014278994433,2.162857415664737,0.0,5.0,143.0285457938264,8.800149286039789e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,5,POD-E,L1,0.9183126389935875,0.02316447118547487,0.054417251730359675,1.4655892889245667,0.0,5.0,,0.00010313189464194097,350.0
P2,P2-run1,1,16,wells-pressure,random,20260920,5,TBMD,LS,1.0325375591528503,0.017325943035078954,0.0475009473609475,5.340166026776507,0.0,5.0,161.20196645358297,1.2778796087530322e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,5,TBMD,L1,1.2299388041730606,0.0274576528871143,0.06595412881273546,5.037436939489237,0.0,5.0,,0.00021232424817692235,350.0
P2,P2-run1,1,16,wells-pressure,random,20260920,7,none,IDW,0.922322908116287,0.000691746734353911,0.02747964200626812,3.158140632760044,0.0,7.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,7,POD,LS,26.627255458837276,0.2729159052582631,0.9361992621700935,58.89029380727634,0.0,7.0,5.841130268493453,6.657293332474572e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,7,POD,L1,28.36887024012608,0.27970068554637906,0.9869238441540131,42.46554983740368,0.0,7.0,,0.0026627706765998994,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,7,POD-E,LS,0.5598179382159174,0.01952082706896406,0.0421695986069709,1.2765906829668412,0.0,7.0,194.94933210009992,8.963082594923059e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,7,POD-E,L1,0.43434555236946093,0.016021075184531133,0.03543874095879251,1.5488309860150373,0.0,7.0,,0.00012819862401960207,500.0
P2,P2-run1,1,16,wells-pressure,random,20260920,7,TBMD,LS,0.6949267039390794,0.027601763904655775,0.05753086092459774,4.90138723111225,0.0,7.0,239.09681521137807,1.4060150212223145e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,7,TBMD,L1,0.5790221195030627,0.016906837890966878,0.03865413363445454,4.568423021702922,0.0,7.0,,0.00038078790981343536,420.0
P2,P2-run1,1,16,wells-pressure,random,20260920,10,none,IDW,0.5910647938701414,0.000691746734353911,0.0176434206872897,3.1487681497768896,0.0,10.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,10,POD,LS,24.743889935564777,0.2702846495046359,0.8875843773328782,89.37855690047724,0.0,10.0,56.2357064661734,8.339549439322007e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,10,POD,L1,23.84045894356495,0.22941979108260074,0.8227820834327824,36.02982545264843,0.0,10.0,,0.002259484653954597,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,10,POD-E,LS,0.23596012396236807,0.017801578095328893,0.034830229218417164,1.4160591119419748,0.0,10.0,4734.981240010587,8.47744251272284e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,10,POD-E,L1,0.2997842148124382,0.012785103226543583,0.02757012907783196,1.568629724179341,0.0,10.0,,0.0001117434211274875,490.0
P2,P2-run1,1,16,wells-pressure,random,20260920,10,TBMD,LS,0.43195236551603516,0.02411358705893444,0.047429773601192785,4.797061559589302,0.0,10.0,2259.5592488937396,7.929172300334488e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,10,TBMD,L1,0.4344684846213227,0.014670414728313479,0.032428574471359606,4.502482239742887,0.0,10.0,,0.00015630983463943676,440.0
P2,P2-run1,1,16,wells-pressure,random,20260920,15,none,IDW,0.42511231426845475,0.000691746734353911,0.012717286832727322,3.1724679305250514,0.0,15.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,15,POD,LS,2.332047493418399,0.2861530720642706,0.5414249266273521,26.190833270371765,0.0,15.0,491.43161003218006,9.373459733910579e-07,
P2,P2-run1,1,16,wells-pressure,random,20260920,15,POD,L1,16.883833589289058,0.16555553574129275,0.5875452678846682,27.00348603696932,0.0,15.0,,0.00292012155628448,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,15,POD-E,LS,0.21102689956961554,0.039459008388594015,0.07388090670336368,2.447448784486524,0.0,15.0,22838.85092131181,1.1785714309382484e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,15,POD-E,L1,0.25604518325457604,0.011258376105934872,0.023330948128713395,1.1675255916819076,0.0,15.0,,0.00012710056384969363,260.0
P2,P2-run1,1,16,wells-pressure,random,20260920,15,TBMD,LS,3.0363715021451885,0.6249281258659874,1.1730495464961028,15.379874813951556,0.0,15.0,40738.07390118519,1.091789497986884e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,15,TBMD,L1,0.3831282030027778,0.020434967143939664,0.040161710420642864,4.7709791620820186,0.0,15.0,,0.00014518170671789607,310.0
P2,P2-run1,1,16,wells-pressure,random,20260920,20,none,IDW,0.4070495157287497,0.000691746734353911,0.0121897359074832,3.1674855925891947,0.0,20.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,20,POD,LS,0.20094236607644234,0.015478013440466391,0.030076685187945273,2.1541735411371357,0.0,20.0,1973.7503551133339,1.3583985286855831e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,20,POD,L1,10.14927174399285,0.09751033993877503,0.3529986306207063,16.234127111741508,0.0,20.0,,0.002257441729175879,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,20,POD-E,LS,0.20094236607647606,0.015478013440462885,0.030076685187939302,2.154173541137158,0.0,20.0,21819.045167425094,1.108082610049418e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,20,POD-E,L1,0.186837354866149,0.016934303831796126,0.03214999738408802,1.0617759236181565,0.0,20.0,,0.00012890664668914798,550.0
P2,P2-run1,1,16,wells-pressure,random,20260920,20,TBMD,LS,0.9856022324837036,0.3360673475764612,0.6430275439425777,9.149036641557657,0.0,20.0,47493.526698767666,2.087405935293974e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,20,TBMD,L1,0.3655438944063606,0.023554229344594977,0.0455345358600343,4.7973894252530025,0.0,20.0,,7.540193982457364e-05,320.0
P2,P2-run1,1,16,wells-pressure,random,20260920,25,none,IDW,0.43563925075965826,0.000691746734353911,0.013034220900448036,3.1643751775458777,0.0,25.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,25,POD,LS,0.14532596782443705,0.05102201129069512,0.09664687043340726,1.089742006961464,0.0,25.0,450.6063756966459,9.784774541420707e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,25,POD,L1,6.840602559542883,0.06891992803419675,0.24252533017116282,10.834767671312749,0.0,25.0,,0.0023885429173767484,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,25,POD-E,LS,0.14532596782442486,0.05102201129069454,0.0966468704334062,1.0897420069614752,0.0,25.0,3157.234054806713,3.477193229600675e-05,
P2,P2-run1,1,16,wells-pressure,random,20260920,25,POD-E,L1,0.18626480162718698,0.012160120752887653,0.02343733126432505,1.1734837918861996,0.0,25.0,,0.00014691917300994572,250.0
P2,P2-run1,1,16,wells-pressure,random,20260920,25,TBMD,LS,0.5051650347022362,0.24513367727502602,0.4540509661019737,5.666862455805478,0.0,25.0,4376.334982893043,1.3471202473191165e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,25,TBMD,L1,0.373941062325089,0.02239828704864011,0.04350348550363314,4.799736531100015,0.0,25.0,,8.234806000815242e-05,340.0
P2,P2-run1,1,16,wells-pressure,random,20260920,30,none,IDW,0.43160080720651434,0.000691746734353911,0.012922195357855349,3.133963270673828,0.0,30.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260920,30,POD,LS,0.14364879645729936,0.048186725790594916,0.08980485557286742,0.7095992586376085,0.0,30.0,284.5099502314614,1.2434211111438453e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,30,POD,L1,6.0763561461579325,0.06359776905046848,0.21856264335767064,9.7845644505374,0.0,30.0,,0.002471808270600281,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260920,30,POD-E,LS,0.1436487964572934,0.04818672579059521,0.08980485557286791,0.7095992586375842,0.0,30.0,2024.1722123349575,3.2869699810232433e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,30,POD-E,L1,0.15786104693910122,0.015300765403345228,0.029006281877206466,0.8618328141196426,0.0,30.0,,4.5299496111298975e-05,190.0
P2,P2-run1,1,16,wells-pressure,random,20260920,30,TBMD,LS,0.4094434041432507,0.11633990789020342,0.2135246338163159,5.306130979431386,0.0,30.0,2931.2864961649993,1.2760001140177474e-06,
P2,P2-run1,1,16,wells-pressure,random,20260920,30,TBMD,L1,0.3714291850327598,0.027290986991769267,0.052375958189262856,4.8266895234651885,0.0,30.0,,0.00029638094724246996,380.0
P2,P2-run1,1,16,wells-pressure,random,20260921,1,none,IDW,1.0003354778151727,0.000691746734353911,0.02911949578715065,2.6636280713160927,0.0,1.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,1,POD,LS,29.32630376667328,0.2690770312847403,0.9996291188495667,32.62488720343399,0.0,1.0,1.0,4.739998629722828e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,1,POD,L1,29.381532539363125,0.2692692065886565,1.0011385825886558,36.19131890781521,0.0,1.0,,0.001968395992320493,4040.0
P2,P2-run1,1,16,wells-pressure,random,20260921,1,POD-E,LS,5.894588977382146,0.07340107029655515,0.21380011406223803,6.759012478736233,0.0,1.0,1.0,6.112104187250361e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,1,POD-E,L1,4.637206762984922,0.057435605418112066,0.1615581086714373,5.370966600122567,0.0,1.0,,5.588345964880366e-06,20.0
P2,P2-run1,1,16,wells-pressure,random,20260921,1,TBMD,LS,5.943846393395572,0.07380957026127408,0.21552124188709476,8.845909690001635,0.0,1.0,1.0,3.2299999987944627e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,1,TBMD,L1,4.814640657890247,0.059277049400614616,0.16833438290030323,8.478850200206375,0.0,1.0,,0.0002981879699387048,20.0
P2,P2-run1,1,16,wells-pressure,random,20260921,2,none,IDW,0.6957547343939281,0.000691746734353911,0.020594592377998697,3.0256260026430453,0.0,2.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,2,POD,LS,29.038480455885338,0.2710578182419177,0.9941864889776306,56.868095014497264,0.0,2.0,2.747300037391214,7.149097737261003e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,2,POD,L1,29.525918635427693,0.2702619611612085,1.005622870848276,53.55127639643916,0.0,2.0,,0.0038250228722712825,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,2,POD-E,LS,0.5727700639022413,0.011203000332383455,0.031137080750537102,2.217579952101856,0.0,2.0,8.274547230108046,2.06172169550301e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,2,POD-E,L1,0.5870724879626853,0.01331930291586665,0.03347506576524181,2.086971564741995,0.0,2.0,,1.3409142821845144e-05,30.0
P2,P2-run1,1,16,wells-pressure,random,20260921,2,TBMD,LS,0.7027835607315372,0.013083937774866973,0.03595313000639731,5.042990362555145,0.0,2.0,8.587033734422358,7.875940737951743e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,2,TBMD,L1,0.7104970162214012,0.014815110777404014,0.037972941314090174,5.0839046168375015,0.0,2.0,,0.00012072963163928878,30.0
P2,P2-run1,1,16,wells-pressure,random,20260921,3,none,IDW,0.6423023092688555,0.000691746734353911,0.019036351498801153,3.062327407284199,0.0,3.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,3,POD,LS,26.44548738943287,0.2748991095776828,0.9334257684623075,96.88932086994689,0.0,3.0,6.9732560482089845,1.132518886343429e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,3,POD,L1,29.554077561552095,0.2632193573351908,1.0015125311762305,57.079296926507006,0.0,3.0,,0.002944074872236951,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,3,POD-E,LS,0.5633660690755837,0.012017126464161055,0.03195881063108881,2.1972731663725873,0.0,3.0,180.5885709437856,5.520075381054241e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,3,POD-E,L1,0.5358145266394317,0.012633771152684409,0.0319655386435908,2.0905542325365616,0.0,3.0,,1.1322052652170336e-05,40.0
P2,P2-run1,1,16,wells-pressure,random,20260921,3,TBMD,LS,0.7480996747213752,0.014596724286970134,0.03908458624471555,4.95749570213709,0.0,3.0,137.02560845512045,4.796315635785572e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,3,TBMD,L1,0.7005415831751147,0.014579697696766874,0.03776003016324115,5.1156963241945945,0.0,3.0,,0.00017938972932209535,140.0
P2,P2-run1,1,16,wells-pressure,random,20260921,5,none,IDW,0.6790237006448325,0.000691746734353911,0.020213725235934326,3.08629353443485,0.0,5.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,5,POD,LS,25.431331260900897,0.2762582209677187,0.910218310851554,109.41387341619664,0.0,5.0,9.417788159518791,5.46052631803025e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,5,POD,L1,28.218675665895553,0.25426958347937006,0.95967232842666,64.80457680697356,0.0,5.0,,0.002476066413521066,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,5,POD-E,LS,0.5144830016569616,0.009900675030206217,0.027714140358390822,2.6519566677317243,0.0,5.0,237.46909585112115,5.219246810512211e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,5,POD-E,L1,0.4868290742702395,0.012737999411409157,0.03102344637068677,1.9020209423101693,0.0,5.0,,0.0004331343984528956,680.0
P2,P2-run1,1,16,wells-pressure,random,20260921,5,TBMD,LS,0.746475701091911,0.018184847560983618,0.04380387978281869,5.048012221233999,0.0,5.0,202.066070457857,7.631577975011634e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,5,TBMD,L1,0.6496038405847336,0.014565786625553358,0.036433068284782225,5.015181178935069,0.0,5.0,,0.00011459429318582486,240.0
P2,P2-run1,1,16,wells-pressure,random,20260921,7,none,IDW,0.6205883867933532,0.000691746734353911,0.01852541364167141,3.0858428321811697,0.0,7.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,7,POD,LS,22.043638162363376,0.29059205999703575,0.8469951950290389,194.5233823692394,0.0,7.0,49.02687133317544,6.513157159202081e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,7,POD,L1,21.022929327764707,0.19880242820888122,0.723109464716245,52.244283702969305,0.0,7.0,,0.0024895563908096377,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,7,POD-E,LS,0.4536277757667476,0.008921281024433052,0.025067839200853086,2.5749352448965466,0.0,7.0,1979.5170875860567,6.713684739306905e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,7,POD-E,L1,0.44851020098734395,0.010913684156745032,0.0276652213623759,2.2217864219083814,0.0,7.0,,0.0005423396014384366,890.0
P2,P2-run1,1,16,wells-pressure,random,20260921,7,TBMD,LS,1.1379205235453178,0.06398905260348574,0.12254820075921358,6.911856164073531,0.0,7.0,3479.775686248996,6.563309842678613e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,7,TBMD,L1,0.5888280111843995,0.01323548783827258,0.03325148639051167,5.086926595658046,0.0,7.0,,0.00031351346629356644,420.0
P2,P2-run1,1,16,wells-pressure,random,20260921,10,none,IDW,0.6367035789760832,0.000691746734353911,0.019000033533392257,3.2145564120498324,0.0,10.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,10,POD,LS,17.484979255008554,0.3025715672853366,0.7656876786412669,149.71634549557223,0.0,10.0,87.62273944868072,9.226240305216016e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,10,POD,L1,15.028549713196332,0.13101997725553557,0.5090731989339505,28.94333939145641,0.0,10.0,,0.0028019401577872023,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,10,POD-E,LS,0.2526956360824881,0.02335657221868714,0.04304323630086762,1.4198498513792626,0.0,10.0,4313.754300429397,7.572105501015159e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,10,POD-E,L1,0.4062711919538386,0.010866521410142523,0.0270379809401862,2.146579631480537,0.0,10.0,,0.0005914492480530354,530.0
P2,P2-run1,1,16,wells-pressure,random,20260921,10,TBMD,LS,0.9028695160317799,0.12599114436216538,0.23001642985769477,6.0980639639119065,0.0,10.0,4438.064462711448,1.9082031475338047e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,10,TBMD,L1,0.5788039040295216,0.012936537999689038,0.03270408863428459,5.113998985769814,0.0,10.0,,0.0001250708045059801,530.0
P2,P2-run1,1,16,wells-pressure,random,20260921,15,none,IDW,0.626005950419846,0.000691746734353911,0.01868019171920305,3.2225192542185246,0.0,15.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,15,POD,LS,4.065054001956908,0.30217273809996853,0.5788313493796802,18.180393211807537,0.0,15.0,533.1036196519098,1.4288796906716618e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,15,POD,L1,9.730868493750098,0.08758332570346838,0.33313706409438,15.821353767240856,0.0,15.0,,0.0026703239398871907,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,15,POD-E,LS,0.9631350869506434,0.035931660399643066,0.071797813358735,5.390523615395177,0.0,15.0,13914.68889706643,9.436089864098712e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,15,POD-E,L1,0.2601706390104333,0.013312858624340574,0.028062263488641256,1.3686948778191963,0.0,15.0,,0.00011185181954756547,460.0
P2,P2-run1,1,16,wells-pressure,random,20260921,15,TBMD,LS,0.6902085882513843,0.2232652044095531,0.41233620416181227,5.792720059662288,0.0,15.0,6654.296985181003,1.0883458364838945e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,15,TBMD,L1,0.5067044962168801,0.015793693495915233,0.035386136157022,4.761555692874446,0.0,15.0,,0.00035470175181333453,440.0
P2,P2-run1,1,16,wells-pressure,random,20260921,20,none,IDW,0.5300974886868248,0.000691746734353911,0.015858161603869447,3.2147226464568073,0.0,20.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,20,POD,LS,0.2985311345811737,0.07138072056987897,0.1344324330161261,1.741152047028206,0.0,20.0,652.6350769813091,1.286030213061468e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,20,POD,L1,9.74176686790278,0.08530077121130256,0.331376369023666,17.13512339655233,0.0,20.0,,0.002772233706918244,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,20,POD-E,LS,0.2985311345811876,0.07138072056988197,0.13443243301613192,1.7411520470283421,0.0,20.0,5750.284227366306,9.320225983269905e-07,
P2,P2-run1,1,16,wells-pressure,random,20260921,20,POD-E,L1,0.25724472426945133,0.013281523046027855,0.027968525322947906,1.3261779044655981,0.0,20.0,,0.0002345930451450211,510.0
P2,P2-run1,1,16,wells-pressure,random,20260921,20,TBMD,LS,0.661751733379994,0.14749475459278222,0.2747590548013664,5.810784539269725,0.0,20.0,5125.10609058371,2.1694888031684366e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,20,TBMD,L1,0.5054244905024879,0.015202887468222591,0.034485393933328654,4.830032228197713,0.0,20.0,,0.00010041666919141448,440.0
P2,P2-run1,1,16,wells-pressure,random,20260921,25,none,IDW,0.4536502233919915,0.000691746734353911,0.013580239677594573,3.123114002785127,0.0,25.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,25,POD,LS,0.16462027744983979,0.06391360363913615,0.12169961916941305,1.1045248810748678,0.0,25.0,341.8909288547621,1.1657294204556628e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,25,POD,L1,7.4665089506810345,0.07554424789852393,0.26452567765574675,12.318574121938918,0.0,25.0,,0.002238965857182314,5000.0
P2,P2-run1,1,16,wells-pressure,random,20260921,25,POD-E,LS,0.16462027744983276,0.06391360363913759,0.12169961916941585,1.104524881074792,0.0,25.0,2947.150526577131,1.369045059987925e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,25,POD-E,L1,0.22301542828699708,0.012126352751889296,0.024671049734179773,1.2291848087227042,0.0,25.0,,0.00010796303005671983,450.0
P2,P2-run1,1,16,wells-pressure,random,20260921,25,TBMD,LS,0.4300302313465147,0.14893697365149888,0.27499978494228394,5.012849142430477,0.0,25.0,4307.472290271024,1.1381580270266623e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,25,TBMD,L1,0.39333330811126616,0.015611130397745454,0.031741067905695815,4.658526360595182,0.0,25.0,,6.990663924331504e-05,130.0
P2,P2-run1,1,16,wells-pressure,random,20260921,30,none,IDW,0.43160080720651434,0.000691746734353911,0.012922195357855349,3.133963270673828,0.0,30.0,,,
P2,P2-run1,1,16,wells-pressure,random,20260921,30,POD,LS,0.14364879645729847,0.048186725790597434,0.08980485557287202,0.709599258637615,0.0,30.0,284.50995023146476,1.1632181756562533e-06,
P2,P2-run1,1,16,wells-pressure,random,20260921,30,POD,L1,6.076356146157915,0.06359776905046834,0.21856264335767023,9.784564450537374,0.0,30.0,,0.0028432913534203194,5000.0
